,type,Ret,IR,Calmar,Turnover,PNL,Cost,Asset,threshold,Sample,fee
126,XRPUSDT,1.362251848514008,4.013770332897057,9.141832556700026,0.18071885736663187,1964794.294751721,0.0,2631460.9614183772,0.4,all_sample,0.0
127,ZECUSDT,0.4920668247473484,3.4564169319515172,10.18509545598246,0.1824076268683035,709714.6470785118,0.0,1376381.3137451862,0.4,all_sample,0.0
128,ALL,0.9122999040277177,5.799201365991402,24.739640726530375,0.1849876535464042,19737337.649695627,0.0,29737337.649695553,0.45,all_sample,0.0
129,BATUSDT,0.35410254479607406,2.8839215849098703,5.299855557023283,0.18280496576799585,510726.897182287,0.0,1177393.5638489495,0.45,all_sample,0.0
130,BNBUSDT,1.460755376944724,5.847382070231815,23.168246867454872,0.18484703183313902,2106867.2681778125,0.0,2773533.9348444752,0.45,all_sample,0.0
131,BTCUSDT,0.842094333027866,4.289055031139011,18.733368774603726,0.18502129312959492,1214564.0638922574,0.0,1881230.7305589127,0.45,all_sample,0.0
132,DASHUSDT,0.324852558488697,3.08528872521061,8.348830113340757,0.18450966202773156,468539.2456984512,0.0,1135205.9123651283,0.45,all_sample,0.0
133,EOSUSDT,0.9158286201498609,3.3848305630738267,13.42432281611294,0.18231010280764456,1320912.0250441397,0.0,1987578.6917108193,0.45,all_sample,0.0
134,ETCUSDT,1.298025980839551,4.515579256036554,14.778972876111787,0.18777910483467458,1872160.4557740523,0.0,2538827.1224407284,0.45,all_sample,0.0
135,ETHUSDT,1.2516062399085994,4.9420217544123535,24.953228680470016,0.1876170963040717,1805208.6346079044,0.0,2471875.301274564,0.45,all_sample,0.0
136,LINKUSDT,1.5755385462928353,5.226075329778055,26.494752111905125,0.18609485222781869,2272420.588229991,0.0,2939087.254896637,0.45,all_sample,0.0
137,LTCUSDT,1.105511183789062,4.1683576386408685,17.68132145876002,0.1839128792700483,1594493.7561012616,0.0,2261160.4227679074,0.45,all_sample,0.0
138,NEOUSDT,0.4707383245235316,2.787015877257537,6.792230452093871,0.1870216229155431,678952.262280812,0.0,1345618.9289474862,0.45,all_sample,0.0
139,QTUMUSDT,0.5953359244999543,3.7873977958423963,12.14876951797841,0.1850181176245928,858661.0685786345,0.0,1525327.7352452918,0.45,all_sample,0.0
140,TRXUSDT,0.842194720452593,3.779691262883315,11.422961001156324,0.18225106542761027,1214708.854034835,0.0,1881375.5207014873,0.45,all_sample,0.0
141,XLMUSDT,0.8197994085966873,3.0399273250114276,10.334270412643042,0.18627187962995345,1182407.7923686884,0.0,1849074.4590353437,0.45,all_sample,0.0
142,XRPUSDT,1.3408478804459927,3.9217325803272542,8.86343869785944,0.18371529610671813,1933923.061660016,0.0,2600589.728326671,0.45,all_sample,0.0
143,ZECUSDT,0.4872669176597366,3.4028859134369864,9.42275075002003,0.18563983328892628,702791.6760644801,0.0,1369458.3427311515,0.45,all_sample,0.0
144,ALL,0.9118476545377484,5.753117445865057,23.282274151351313,0.1868965272158587,19727553.366209447,0.0,29727553.366209373,0.5,all_sample,0.0
145,BATUSDT,0.3570351731372578,2.876366672797635,5.361097179781508,0.18456657477494195,514956.66676540195,0.0,1181623.333432063,0.5,all_sample,0.0
146,BNBUSDT,1.4619357788106822,5.819129109279531,23.259490634506175,0.18683417731493862,2108569.7777793156,0.0,2775236.44444597,0.5,all_sample,0.0
147,BTCUSDT,0.8406575607222431,4.257277092205426,18.941007453290307,0.18706106127598926,1212491.7877327295,0.0,1879158.4543993874,0.5,all_sample,0.0
148,DASHUSDT,0.32456111185397857,3.0694049800623677,8.330220224830647,0.1865218161571051,468118.8882691388,0.0,1134785.5549358143,0.5,all_sample,0.0
149,EOSUSDT,0.9142204315277958,3.3628940750211833,13.08263791835922,0.18410230319169582,1318592.5128093301,0.0,1985259.179476011,0.5,all_sample,0.0
150,ETCUSDT,1.2934517335449005,4.4738072310190935,14.703964341673004,0.18966846135669715,1865562.956936289,0.0,2532229.6236029644,0.5,all_sample,0.0
151,ETHUSDT,1.2522897349081465,4.886864521544119,25.283499367112324,0.189613713121675,1806194.4487046604,0.0,2472861.115371323,0.5,all_sample,0.0
152,LINKUSDT,1.5894209333152667,5.238805237372416,26.826170337018187,0.18814191658034457,2292443.343089131,0.0,2959110.0097557786,0.5,all_sample,0.0
153,LTCUSDT,1.1086245460710664,4.164574947038761,17.83726216888897,0.1858540578226217,1598984.2006955151,0.0,2265650.867362165,0.5,all_sample,0.0
154,NEOUSDT,0.459324506740319,2.657355408616147,5.686362268129266,0.18910934277819982,662489.9582756835,0.0,1329156.6249423535,0.5,all_sample,0.0
155,QTUMUSDT,0.593728980991487,3.760418571688387,11.945461806350494,0.18672683010890484,856343.3521880358,0.0,1523010.0188546926,0.5,all_sample,0.0
156,TRXUSDT,0.8364889797675172,3.7191434944573754,11.367389798750205,0.1838411234606244,1206479.386952366,0.0,1873146.0536190248,0.5,all_sample,0.0
157,XLMUSDT,0.8261358712482344,3.051350975382079,10.426152668693407,0.18830893418952457,1191546.9582874242,0.0,1858213.6249540742,0.5,all_sample,0.0
158,XRPUSDT,1.3373545194987928,3.8949765584509977,8.75637232778386,0.18554946673184033,1928884.5398433267,0.0,2595551.206509979,0.5,all_sample,0.0
159,ZECUSDT,0.4824849559285447,3.3577135585202136,8.817680077892307,0.18754812937277718,695894.587881103,0.0,1362561.254547776,0.5,all_sample,0.0
160,ALL,0.913104519782238,5.735439813058385,22.66084745174653,0.18853832258507175,19754745.272731762,0.0,29754745.272731707,0.6,all_sample,0.0
161,BATUSDT,0.35963446070043775,2.8758201857455186,5.4133809312532835,0.18609731916915834,518705.6544288265,0.0,1185372.3210954866,0.6,all_sample,0.0
162,BNBUSDT,1.4629439934993678,5.79947317905529,23.27290446093584,0.18849147476941466,2110023.939482507,0.0,2776690.6061491645,0.6,all_sample,0.0
163,BTCUSDT,0.8398037276844557,4.2363875525062955,18.819937503010472,0.18875931497964837,1211260.2927759478,0.0,1877926.959442603,0.6,all_sample,0.0
164,DASHUSDT,0.325158009768427,3.067633803331391,8.332057853677671,0.18828368365394896,468979.80221697886,0.0,1135646.468883655,0.6,all_sample,0.0
165,EOSUSDT,0.9212066998502939,3.3781267296856266,13.064867151828308,0.1857712290700049,1328668.9022498145,0.0,1995335.5689164968,0.6,all_sample,0.0
166,ETCUSDT,1.2875975484714297,4.421588797142117,14.137941947725183,0.19136756851152736,1857119.3865015537,0.0,2523786.0531682293,0.6,all_sample,0.0
167,ETHUSDT,1.255692599044256,4.877604634993276,26.370290503956287,0.1913212179923582,1811102.445744812,0.0,2477769.1124114715,0.6,all_sample,0.0
168,LINKUSDT,1.5985304927575894,5.233041891483136,27.068183650988768,0.18978029216940698,2305582.184074736,0.0,2972248.8507413873,0.6,all_sample,0.0
169,LTCUSDT,1.115336569117241,4.172548113405267,18.09393798552916,0.18759883539891123,1608665.0424589133,0.0,2275331.7091255668,0.6,all_sample,0.0
170,NEOUSDT,0.4518264500101391,2.6018999010964317,5.278133949827022,0.19094120675081655,651675.409481893,0.0,1318342.0761485659,0.6,all_sample,0.0
171,QTUMUSDT,0.5936401747245806,3.737035538828787,11.555770364581521,0.18833731905189205,856215.2657062674,0.0,1522881.9323729263,0.6,all_sample,0.0
172,TRXUSDT,0.8360220464370265,3.7025766124022206,11.309143749808708,0.18499529001728418,1205805.922684523,0.0,1872472.5893511816,0.6,all_sample,0.0
173,XLMUSDT,0.8324815255902447,3.064156291244928,10.502801797620371,0.19000517441823309,1200699.3815058214,0.0,1867366.0481724746,0.6,all_sample,0.0
174,XRPUSDT,1.3380141906081509,3.8834892065949878,8.616297887384231,0.1870846010141026,1929835.9924205302,0.0,2596502.6590871895,0.6,all_sample,0.0
175,ZECUSDT,0.4786793084699319,3.3208644049791376,8.42940203724597,0.1892403118093687,690405.6509986387,0.0,1357072.317665308,0.6,all_sample,0.0
