,signal,ret,cumsum
2019-04-15,0.0036431768502134254,0.0005165988934956456,-0.1635247009935501
2015-11-11,0.003684372121584456,0.0001835324449404041,-0.1633411685486097
2020-11-10,0.0036849378166745606,0.0003430992724742232,-0.16299806927613547
2015-12-04,0.0036905965621838455,-0.0026157915437847734,-0.16561386081992024
2017-06-05,0.0036925673893550837,-0.0002595156743878668,-0.1658733764943081
2019-01-08,0.0037252500510307485,0.0011486406473513178,-0.1647247358469568
2020-07-16,0.003737751288009017,-0.0012811151338787408,-0.16600585098083553
2020-11-25,0.0037564966809036093,0.00019462704733097524,-0.16581122393350456
2019-06-03,0.0037619170316927075,-0.0003302930097404122,-0.16614151694324497
2017-02-16,0.003762984948060044,0.0042446270197191716,-0.1618968899235258
2015-08-04,0.0037674637643241304,-0.0003821042313891798,-0.16227899415491498
2015-04-30,0.003787297200470885,-0.00013293341796472014,-0.1624119275728797
2018-07-13,0.0038140020898640437,0.002567313694018747,-0.15984461387886095
2021-08-18,0.0038164105654314717,0.0020023922076073397,-0.1578422216712536
2016-01-06,0.0038171772978401464,0.002487262196619433,-0.15535495947463418
2017-02-08,0.003840819374799853,0.004071610959365257,-0.15128334851526892
2019-02-20,0.003848917171302313,-0.0008492077926212094,-0.15213255630789013
2017-01-18,0.003882883828313366,-0.0033665580250857863,-0.15549911433297592
2019-04-08,0.0038884280381585867,-0.001426535900875825,-0.15692565023385174
2018-04-18,0.003891869149048155,-0.0019110170589757836,-0.15883666729282753
2018-06-14,0.003910378355527433,0.001923181648811223,-0.1569134856440163
2017-04-25,0.003983646084495085,0.0006145949492899483,-0.15629889069472636
2018-06-27,0.003991596638655448,0.0017312371147835126,-0.15456765357994284
2017-11-16,0.003999567614311861,-0.0007824437930832318,-0.15535009737302607
2019-09-16,0.004018106912161201,0.0013886176428588026,-0.15396147973016727
2017-02-27,0.004020467836257424,-0.003888334581202302,-0.15784981431136957
2021-09-01,0.004097336731124779,-0.00016819851488614201,-0.15801801282625572
2016-02-03,0.004113162118779767,-0.00566612144268519,-0.1636841342689409
2015-12-18,0.0041328562068443375,0.0007994759504463822,-0.16288465831849452
2021-06-18,0.004196949534241101,0.0015971180326914691,-0.16128754028580305
2018-04-16,0.00431309904153343,0.0013736809016029472,-0.1599138593842001
2020-09-21,0.004339391464161624,0.0013399478491959993,-0.1585739115350041
2020-08-03,0.0044099756690996195,-0.0005371406809313584,-0.15911105221593547
2015-06-08,0.004411533007720347,0.0004595882322142586,-0.1586514639837212
2015-06-05,0.004421983575489508,-0.0008998774802381204,-0.15955134146395933
2019-01-16,0.004496219088493625,0.001088269725898483,-0.15846307173806085
2019-11-18,0.004556858327786628,0.0016015804722455673,-0.15686149126581528
2020-02-03,0.004558969276511116,-0.00021958800603516515,-0.15708107927185044
2017-11-23,0.0045614987781699146,-0.00021941623213972417,-0.15730049550399017
2016-12-02,0.004585519947011729,-5.465694457140735e-06,-0.1573059611984473
2015-05-20,0.004608294930875667,0.0004990449312523015,-0.156806916267195
2015-08-03,0.004614335902679567,-0.0003530750219037371,-0.15715999128909874
2016-03-08,0.00471841704718412,0.0012275634680569691,-0.15593242782104177
2017-11-01,0.004745214343488957,-0.0011205780672097765,-0.15705300588825155
2016-03-04,0.004803316816665015,-0.0020170458608017583,-0.1590700517490533
2015-04-13,0.004832948098339784,0.0017440777553889841,-0.15732597399366433
2020-07-07,0.004868154158215177,-0.00027183598021018884,-0.15759780997387451
2015-06-18,0.004894736842105063,-0.0006295247088448086,-0.15822733468271932
2015-04-14,0.0049111807732498125,-0.0002912725544603756,-0.1585186072371797
2017-06-19,0.004923528179342274,0.0027334264294971433,-0.15578518080768256
2015-08-17,0.004941386742364662,0.0012188039860623334,-0.15456637682162022
2015-07-03,0.005068637803590237,0.0033620508510190383,-0.15120432597060118
2022-08-15,0.0050688976377955,0.0024824966101539836,-0.1487218293604472
2015-09-29,0.005103092783505181,-0.0008539490217274182,-0.14957577838217462
2015-10-22,0.005363829571905621,0.003283083435971834,-0.14629269494620278
2015-04-21,0.005395960737961891,-0.003908284414019247,-0.15020097936022203
2017-06-12,0.0054182009468701775,0.0026500948596526186,-0.1475508845005694
2020-03-18,0.005573248407643394,0.0010402397251583206,-0.1465106447754111
2017-03-24,0.005638611556567197,0.0015767381411959658,-0.14493390663421513
2017-02-06,0.00573296185169303,-0.004970030863393093,-0.14990393749760822
2020-03-11,0.0057380292837356794,0.0006990873160768185,-0.1492048501815314
2017-05-15,0.0060445387062566525,-0.0016298479275096422,-0.15083469810904104
2016-05-09,0.006086118577877109,0.00312920830163943,-0.1477054898074016
2015-10-20,0.006102832731526231,0.004750320338310132,-0.14295516946909148
2018-12-28,0.006215966300215703,0.0014601995733469764,-0.1414949698957445
2017-02-07,0.006866952789699399,0.0019214064985593193,-0.13957356339718519
2016-12-28,0.00691951511367761,-0.00045067798632392186,-0.1400242413835091
2017-03-16,0.007194244604316724,0.00015452876570098972,-0.13986971261780812
2015-07-09,0.007719591070310949,-0.004359328350596159,-0.14422904096840428
2015-04-27,0.007828594973217973,-0.0009060496236409366,-0.1451350905920452
2015-08-31,0.008003326057582472,0.0005837442821454708,-0.14455134630989974
2017-02-22,0.008121934497125505,0.0019881192932982295,-0.1425632270166015
2020-04-07,0.009081537479750601,-0.0014765640303764371,-0.14403979104697795
2015-06-16,0.00933241423193154,0.0010766737882821342,-0.14296311725869582
2015-10-09,0.009408256644902524,0.0028183264698031785,-0.14014479078889264
2016-12-16,0.010620310683715495,0.0005589519650655017,-0.13958583882382714
2016-12-29,0.016040567111663018,0.003327343551858153,-0.13625849527196898
