tradingday,A.DCE,AL.SHF,AP.CZC,BU.SHF,C.DCE,CF.CZC,CJ.CZC,CS.DCE,CU.SHF,EB.DCE,EG.DCE,FG.CZC,FU.SHF,HC.SHF,I.DCE,IC.CFE,IF.CFE,IH.CFE,J.DCE,JD.DCE,JM.DCE,L.DCE,LH.DCE,M.DCE,MA.CZC,NI.SHF,OI.CZC,P.DCE,PB.SHF,PF.CZC,PG.DCE,PK.CZC,PP.DCE,RB.SHF,RM.CZC,RU.SHF,SA.CZC,SF.CZC,SM.CZC,SN.SHF,SP.SHF,SR.CZC,SS.SHF,T.CFE,TA.CZC,TF.CFE,TS.CFE,UR.CZC,V.DCE,Y.DCE,ZC.CZC,ZN.SHF
2013-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-06,,370.0,,,,,,,738.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.25
2014-01-07,,308.75,,,,,,,945.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.75
2014-01-08,,206.25,,,,,,,317.5,,,,,,,,,,,,,,,,,,,,,,,,,60.25,,-48.75,,,,,,,,,,,,,,,,248.75
2014-01-09,-18.25,165.0,,,1.75,557.345,,,1038.75,,,,741.7099999999996,,,,,,,,,1072.5,,278.53,,,,299.0,,,,,,60.0,,-96.25,,,,,,189.5,,,-148.0,,,,240.0,30.25,,103.75
2014-01-10,-75.5,391.25,,,1.5,709.865,,,788.75,,,,861.3875000000007,,,,,,,,,1180.0,,296.5775,,,,251.5,,,,,,-3.0,,-261.25,,,,,,129.5,,,-68.5,,,,237.5,20.167500000000018,,190.0
2014-01-13,-60.25,387.5,,,-1.75,550.825,,,1278.75,,,,782.1299999999992,,,,,,,,,1037.5,,314.235,,,,249.0,,,,,,41.25,,156.25,,,,,,140.25,,,-105.0,,,,197.5,-10.24750000000003,,421.25
2014-01-14,-73.25,121.25,,,-2.25,483.975,,,535.0,,,,783.087500000001,,,,,,,,,981.25,,240.36,,,,209.5,,,,,,18.75,,-590.0,,,,,,199.75,,,-112.0,,,,198.75,-69.58249999999998,,65.0
2014-01-15,-113.25,96.25,,,1.0,478.675,,,1002.5,,,,781.2399999999998,,,,,,,,,827.5,,214.11,,,,257.5,,,,,,16.0,,-253.75,,,,,,155.0,,,-158.5,,,,193.75,-12.582499999999982,,222.5
2014-01-16,-137.0,58.75,,,4.5,541.12,,,902.5,,,,763.2674999999995,,,,,,,,,858.75,,220.25,,,,217.5,,,,,,65.0,,-215.0,,,,,,212.5,,,-172.0,,,,232.5,-19.0,,181.25
2014-01-17,-138.0,102.5,,,1.25,461.5775,,,696.25,,,,772.8475000000008,,,,,,,,,805.0,,277.64,,,,207.5,,,,,,68.5,,-416.25,,,,,,183.75,,,-138.0,,,,227.5,-11.662499999999994,,265.0
2014-01-20,-186.0,115.0,,,-5.25,494.07750000000004,,,811.25,,,,773.5525000000007,,,,,,,,,727.5,,245.02999999999997,,,,183.0,,,,,,94.5,,443.75,,,,,,154.5,,,-164.0,,,,197.5,-87.41999999999999,,287.5
2014-01-21,-147.0,92.5,,,4.25,699.8474999999999,,,707.5,,,,813.415,,,,,,,,,1042.5,,300.405,,,,267.0,,,,,,115.75,,232.5,,,,,,256.75,,,-5.0,,,,282.5,30.830000000000013,,318.75
2014-01-22,-132.25,93.75,,,-5.25,711.1500000000001,,,408.75,,,,805.5875000000005,,,,,,,,,997.5,,309.2975,,,,247.5,,,,,,113.5,,376.66666666666663,,,,,,201.75,,,-133.0,,,,288.75,9.330000000000013,,273.75
2014-01-23,-137.0,63.75,,,-6.5,1018.7275,,,81.25,,,,796.7099999999996,,,,,,,,,912.5,,319.64,,,,213.5,,,,,,61.5,,-45.0,,,,,,252.5,,,-23.33333333333333,,,,252.5,24.502499999999998,,41.25
2014-01-24,-125.0,118.75,,,-7.5,1085.0825,,,338.75,,,,794.7750000000001,,,,,,,,,998.75,,343.765,,,,173.0,,,,,,60.5,,81.66666666666666,,,,,,222.5,,,-36.66666666666666,,,,265.0,32.5025,,270.0
2014-01-27,-142.25,118.75,,,-8.5,994.0625000000001,,,338.75,,,,765.9924999999994,,,,,,,,,693.75,,295.03,,,,245.0,,,,,,76.0,,-83.75,,,,,,196.0,,,-123.5,,,,233.75,41.08000000000001,,270.0
2014-01-28,-151.75,118.75,,,-8.0,1122.5925000000002,,,338.75,,,,984.2175000000002,,,,,,,,,715.0,,280.97,,,,314.0,,,,,,76.0,,-83.75,,,,,,168.5,,,-76.5,,,,243.75,101.1625,,270.0
2014-01-29,-151.75,118.75,,,-8.0,1122.5925000000002,,,338.75,,,,984.2175000000002,,,,,,,,,715.0,,280.97,,,,314.0,,,,,,76.0,,-83.75,,,,,,168.5,,,-76.5,,,,243.75,101.1625,,270.0
2014-01-30,-151.75,118.75,,,-8.0,1122.5925000000002,,,338.75,,,,984.2175000000002,,,,,,,,,715.0,,280.97,,,,314.0,,,,,,76.0,,-83.75,,,,,,168.5,,,-76.5,,,,243.75,101.1625,,270.0
2014-02-07,-151.75,118.75,,,-8.0,1122.5925000000002,,,338.75,,,,984.2175000000002,,,,,,,,,715.0,,280.97,,,,314.0,,,,,,76.0,,-83.75,,,,,,168.5,,,-76.5,,,,243.75,101.1625,,270.0
2014-02-10,-151.75,171.25,,,-8.0,1122.5925000000002,,,667.5,,,,984.2175000000002,,,,,,,,,715.0,,280.97,,,,314.0,,,,,,76.0,,-83.75,,,,,,168.5,,,-76.5,,,,243.75,101.1625,,278.75
2014-02-11,-151.75,131.25,,,-8.0,1122.5925000000002,,,366.25,,,,984.2175000000002,,,,,,,,,715.0,,280.97,,,,314.0,,,,,,76.0,,-83.75,,,,,,168.5,,,-76.5,,,,243.75,101.1625,,186.25
2014-02-12,-151.75,102.5,,,-8.0,1122.5925000000002,,,795.0,,,,984.2175000000002,,,,,,,,,715.0,,280.97,,,,314.0,,,,,,95.0,,-98.75,,,,,,168.5,,,-76.5,,,,243.75,101.1625,,335.0
2014-02-13,-117.0,-16.25,,,35.75,1317.8425000000002,,,238.75,,,,1106.1599999999999,,,,,,,,,890.0,,253.78750000000002,,,,156.0,,,,,,87.75,,81.25,,,,,,93.0,,,-129.5,,,,373.75,36.5,,146.25
2014-02-14,-98.75,-142.5,,,37.5,971.095,,,493.75,,,,932.7449999999999,,,,,,,,,1056.25,,226.235,,,,130.0,,,,,,50.75,,-222.5,,,,,,80.0,,,-110.5,,,,393.75,27.912500000000023,,142.5
2014-02-17,-104.0,-2.5,,,36.75,1150.4825,,,247.5,,,,720.4274999999998,,,,,,,,,1020.0,,250.65999999999997,,,,128.0,,,,,,-3.25,,-543.3333333333334,,,,,,89.5,,,-13.333333333333343,,,,366.25,-18.502500000000012,,36.25
2014-02-18,-82.75,135.0,,,31.75,1253.08,,,577.5,,,,933.6675,,,,,,,,,856.25,,250.47000000000003,,,,185.5,,,,,,27.5,,237.5,,,,,,68.0,,,22.666666666666686,,,,367.5,-9.662500000000023,,227.5
2014-02-19,-78.75,23.75,,,33.25,1190.3874999999998,,,210.0,,,,1066.775,,,,,,,,,741.25,,250.40999999999997,,,,100.0,,,,,,11.0,,-1031.6666666666665,,,,,,38.75,,,-28.666666666666657,,,,336.25,-94.1625,,23.75
2014-02-20,-100.5,3.75,,,30.25,1059.5575,,,93.75,,,,1097.5899999999992,,,,,,,,,557.5,,265.38,,,,12.5,,,,,,25.75,,160.0,,,,,,-53.25,,,-112.0,,,,347.5,-149.0025,,195.0
2014-02-21,-109.5,67.5,,,21.75,856.0574999999999,,,538.75,,,,1087.2050000000008,,,,,,,,,718.75,,318.10749999999996,,,,139.0,,,,,,29.25,,-633.75,,,,,,-64.25,,,-141.5,,,,381.25,-49.66250000000002,,201.25
2014-02-24,-123.0,-30.0,,,31.0,917.4449999999999,,,46.25,,,,1100.5349999999999,,,,,,,,,621.25,,298.62249999999995,,,,42.0,,,,,,77.25,,-397.5,,,,,,-32.25,,,-51.5,,,,352.5,-99.66250000000001,,93.75
2014-02-25,-120.5,1.25,,,22.75,845.4849999999999,,,511.25,,,,892.2299999999996,,,,,,,,,575.0,,309.365,,,,43.0,,,,,,59.5,,-573.75,,,,,,-47.25,,,-90.5,,,,327.5,-126.50250000000001,,156.25
2014-02-26,-130.25,-82.5,,,20.75,819.3225,,,20.0,,,,913.2374999999997,,,,,,,,,595.0,,285.595,,,,-4.0,,,,,,59.5,,-573.75,,,,,,-12.0,,,-154.0,,,,373.75,-164.41249999999997,,-13.75
2014-02-27,-130.25,-50.0,,,20.75,819.3225,,,652.5,,,,913.2374999999997,,,,,,,,,595.0,,285.595,,,,-4.0,,,,,,59.5,,-573.75,,,,,,-12.0,,,-154.0,,,,373.75,-164.41249999999997,,106.25
2014-02-28,-130.25,-41.25,,,20.75,819.3225,,,758.75,,,,913.2374999999997,,,,,,,,,595.0,,285.595,,,,-4.0,,,,,,59.5,,-573.75,,,,,,-12.0,,,-154.0,,,,373.75,-164.41249999999997,,160.0
2014-03-03,-130.25,-41.25,,,20.75,819.3225,,,758.75,,,,913.2374999999997,,,,,,,,,595.0,,285.595,,,,-4.0,,,,,,59.5,,-573.75,,,,,,-12.0,,,-154.0,,,,373.75,-164.41249999999997,,160.0
2014-03-04,-130.25,-102.5,,,20.75,819.3225,,,-65.0,,,,913.2374999999997,,,,,,,,,595.0,,285.595,,,,-4.0,,,,,,59.5,,-573.75,,,,,,-12.0,,,-154.0,,,,373.75,-164.41249999999997,,-26.25
2014-03-05,-130.25,-113.75,,,20.75,819.3225,,,433.75,,,,913.2374999999997,,,,,,,,,595.0,,285.595,,,,-4.0,,,,,,30.75,,-841.25,,,,,,-12.0,,,-154.0,,,,373.75,-164.41249999999997,,103.75
2014-03-06,-152.25,-31.25,,,29.75,1301.385,,,465.0,,,,1000.8225000000002,,,,,,,,,693.75,,242.09750000000003,,,,91.0,,,,,,13.0,,-593.75,,,,,,-114.0,,,-170.5,,,,333.75,-106.75499999999998,,153.75
2014-03-07,-157.5,-25.0,,,30.25,1457.2675000000002,,,383.75,,,,999.2049999999995,,,,,,,,,750.0,,206.77750000000003,,,,81.0,,,,,,72.25,,-286.6666666666667,,,,,,-86.5,,,-56.5,,,,446.25,-14.33499999999998,,91.25
2014-03-10,-111.25,27.5,,,45.5,1440.7150000000001,,,458.75,,,,997.5949999999998,,,,,,,,,828.75,,248.88250000000002,,,,61.5,,,,,,169.0,,275.0,,,,,,-77.0,,,-34.5,,,,487.5,-70.66249999999998,,362.5
2014-03-11,-109.25,-103.75,,,30.25,1477.2325,,,-206.25,,,,991.1574999999998,,,,,,,,,547.5,,163.6225,,,,-10.0,,,,,,148.25,,-956.6666666666667,,,,,,-109.5,,,-119.0,,,,408.75,-95.08,,153.75
2014-03-12,-158.0,-151.25,,,24.0,1448.8674999999998,,,77.5,,,,1194.9325,,,,,,,,,241.25,,190.67,,,,116.0,,,,,,136.75,,-930.0,,,,,,-135.0,,,-113.0,,,,335.0,-64.16999999999999,,205.0
2014-03-13,-160.0,-192.5,,,2.0,1302.8425,,,533.75,,,,861.7649999999999,,,,,,,,,126.25,,210.71500000000003,,,,179.0,,,,,,143.75,,-596.25,,,,,,-114.5,,,-112.5,,,,338.75,-41.50499999999997,,253.75
2014-03-14,-170.0,-152.5,,,-10.75,1041.8274999999999,,,216.25,,,,1007.8400000000001,,,,,,,,,188.75,,251.495,,,,260.5,,,,,,189.0,,-857.5,,,,,,-44.75,,,-63.0,,,,402.5,61.0025,,257.5
2014-03-17,-153.75,-80.0,,,-1.75,832.9075,,,1037.5,,,,829.5599999999995,,,,,,,,,218.75,,213.89999999999998,,,,302.0,,,,,,194.0,,-258.75,,,,,,-32.0,,,-71.5,,,,387.5,63.079999999999984,,337.5
2014-03-18,-157.25,-137.5,,,-6.75,986.0225,,,473.75,,,,817.8200000000002,,,,,,,,,260.0,,166.83499999999998,,,,210.0,,,,,,184.75,,-307.5,,,,,,7.5,,,-11.75,,,,346.25,64.9975,,145.0
2014-03-19,-151.0,-108.75,,,-4.5,970.695,,,447.5,,,,836.6100000000006,,,,,,,,,441.25,,132.31749999999997,,,,168.0,,,,,,173.0,,-740.0,,,,,,-57.25,,,-9.25,,,,428.75,11.830000000000013,,245.0
2014-03-20,-137.75,-101.25,,,13.75,1169.095,,,625.0,,,,662.5375000000008,,,,,,,,,501.25,,109.7825,,,,276.5,,,,,,132.75,,-718.75,,,,,,-17.75,,,-3.0,,,,346.25,93.07999999999998,,50.0
2014-03-21,-130.0,-148.75,,,8.25,1029.6375,,,342.5,,,,886.2199999999998,,,,,,,,,381.25,,123.00999999999999,,,,241.5,,,,,,147.25,,-715.0,,,,,,-66.25,,,-90.25,,,,250.0,79.33250000000001,,183.75
2014-03-24,-122.25,-165.0,,,-0.75,1078.79,,,-35.0,,,,930.1550000000002,,,,,,,,,275.0,,135.5875,,,,230.0,,,,,,163.75,,-1017.5,,,,,,-23.0,,,-40.0,,,,132.5,53.002500000000026,,171.25
2014-03-25,-134.75,-305.0,,,2.0,1294.8875,,,-127.5,,,,969.3024999999998,,,,,,,,,285.0,,125.5675,,,,269.0,,,,,,96.0,,-1111.25,,,,,,-2.75,,,15.5,,,,118.75,32.004999999999995,,78.75
2014-03-26,-142.75,-291.25,,,-3.0,1186.2925,,,525.0,,,,1018.5625000000005,,,,,,,,,256.25,,129.8325,,,,130.5,,,,,,116.75,,-803.3333333333334,,,,,,-8.5,,,-9.5,,,,65.0,-14.832499999999982,,145.0
2014-03-27,-132.0,-218.75,,,4.75,1290.5625,,,770.0,,,,1018.3325,,,,,,,,,358.75,,137.05,,,,143.5,,,,,,122.0,,-686.6666666666666,,,,,,-136.75,,,21.5,,,,76.25,-26.33499999999998,,117.5
2014-03-28,-108.75,-248.75,,,-1.0,1002.8499999999999,,,410.0,,,,1025.0925000000007,,,,,,,,,191.25,,141.9225,,,,214.0,,,,,,95.5,,-875.0,,,,,,-116.0,,,-42.5,,,,65.0,49.16749999999999,,160.0
2014-03-31,-90.0,-156.25,,,-5.75,1290.56,,,381.25,,,,1024.4975,,,,,,,,,262.5,,134.78249999999997,,,,246.5,,,,,,95.5,,-875.0,,,,,,-106.75,,,74.5,,,,40.0,87.5,,170.0
2014-04-01,-90.0,-156.25,,,-5.75,1290.56,,,381.25,,,,1024.4975,,,,,,,,,262.5,,134.78249999999997,,,,246.5,,,,,,95.5,,-875.0,,,,,,-106.75,,,74.5,,,,40.0,87.5,,170.0
2014-04-02,-90.0,-156.25,,,-5.75,1290.56,,,381.25,,,,1024.4975,,,,,,,,,262.5,,134.78249999999997,,,,246.5,,,,,,95.5,,-875.0,,,,,,-106.75,,,74.5,,,,40.0,87.5,,170.0
2014-04-03,-90.0,-156.25,,,-5.75,1290.56,,,381.25,,,,1024.4975,,,,,,,,,262.5,,134.78249999999997,,,,246.5,,,,,,95.5,,-875.0,,,,,,-106.75,,,74.5,,,,40.0,87.5,,170.0
2014-04-04,-90.0,-177.5,,,-5.75,1290.56,,,355.0,,,,1024.4975,,,,,,,,,262.5,,134.78249999999997,,,,246.5,,,,,,75.5,,-860.0,,,,,,-106.75,,,74.5,,,,40.0,87.5,,112.5
2014-04-08,-108.25,-57.5,,,20.75,1049.275,,,967.5,,,,1036.0025,,,,,,,,,30.0,,86.87250000000003,,,,128.5,,,,,,186.75,,-841.6666666666666,,,,,,-68.25,,,-14.75,,,,5.0,-71.41749999999999,,256.25
2014-04-09,324.25,-81.25,,,10.5,1681.6974999999998,,,1143.75,,,,1087.0525000000007,,,,,,,,,718.75,,22.81249999999997,,,,66.0,,,,,,130.5,,-682.5,,,,,,-146.25,,,53.5,,,,-52.5,-22.497500000000002,,157.5
2014-04-10,341.0,-136.25,,,33.25,1931.35,,,990.0,,,,1090.9625,,,,,,,,,792.5,,99.935,,,,82.0,,,,,,159.25,,-1362.5,,,,,,-111.25,,,16.5,,,,-51.25,-24.16500000000002,,182.5
2014-04-11,395.0,-135.0,,,81.5,1941.985,,,581.25,,,,1134.27,,,,,,,,,955.0,,86.65250000000003,,,,-47.0,,,,,,207.0,,-1133.75,,,,,,-139.75,,,6.0,,,,53.75,-55.33000000000003,,196.25
2014-04-14,98.25,-87.5,,,88.25,1853.6374999999998,,,1451.25,,,,1343.2850000000003,,,,,,,,,867.5,,-12.212499999999977,,,,0.0,,,,,,185.75,,-1618.75,,,,,,-187.75,,,-34.0,,,,156.25,-56.08749999999999,,208.75
2014-04-15,108.5,-41.25,,,72.0,1698.1374999999998,,,813.75,,,,1339.4274999999998,,,,,,,,,788.75,,-25.61500000000001,,,,-17.5,,,,,,171.0,,-2033.75,,,,,,-187.0,,,-90.5,,,,227.5,-33.08749999999999,,272.5
2014-04-16,110.0,-110.0,,,78.0,1616.33,,,818.75,,,,1242.08,,,,,,,,,732.5,,-34.56249999999997,,,,-106.0,,,,,,149.25,,-2447.5,,,,,,-218.75,,,-139.5,,,,198.75,-103.91749999999999,,117.5
2014-04-17,73.25,-80.0,,,77.0,1562.4975,,,968.75,,,,1134.4799999999996,,,,,,,,,618.75,,-56.40250000000003,,,,-131.0,,,,,,140.5,,-2175.0,,,,,,-213.75,,,-236.5,,,,163.75,-130.5825,,167.5
2014-04-18,72.0,-68.75,,,87.25,1374.635,,,1437.5,,,,1132.92,,,,,,,,,542.5,,-54.25999999999999,,,,-83.5,,,,,,213.5,,-1548.75,,,,,,-260.5,,,-132.0,,,,230.0,-63.58250000000001,,296.25
2014-04-21,117.75,-58.75,,,98.25,1432.7875,,,1295.0,,,,1306.7300000000005,,,,,,,,,600.0,,-19.494999999999976,,,,11.5,,,,,,192.25,,-1830.0,,,,,,-210.5,,,-145.0,,,,293.75,29.587500000000006,,230.0
2014-04-22,105.25,-101.25,,,92.0,1432.245,,,1298.75,,,,1285.1975000000007,,,,,,,,,678.75,,-47.80500000000001,,,,-66.0,,,,,,194.0,,-1880.0,,,,,,-226.25,,,-138.0,,,,290.0,-38.58,,296.25
2014-04-23,79.5,-153.75,,,96.5,1415.1975,,,681.25,,,,1305.0274999999997,,,,,,,,,811.25,,-9.617500000000007,,,,14.5,,,,,,121.75,,-2342.5,,,,,,-255.25,,,-86.5,,,,312.5,36.754999999999995,,180.0
2014-04-24,42.75,-178.75,,,109.0,1133.81,,,567.5,,,,1299.4025000000006,,,,,,,,,792.5,,-21.52000000000004,,,,-14.0,,,,,,75.5,,-2487.5,,,,,,-311.75,,,-162.5,,,,288.75,-2.752500000000012,,190.0
2014-04-25,-23.25,-16.25,,,99.25,940.5799999999999,,,1150.0,,,,1279.432499999999,,,,,,,,,857.5,,-48.514999999999986,,,,-38.5,,,,,,89.5,,-2347.5,,,,,,-315.5,,,-135.5,,,,283.75,-59.837500000000006,,90.0
2014-04-28,-34.0,83.75,,,96.5,699.4375,,,2121.25,,,,1278.5024999999996,,,,,,,,,977.5,,-52.202500000000015,,,,-73.0,,,,,,154.75,,-2443.75,,,,,,-322.25,,,-112.0,,,,337.5,-96.66500000000002,,218.75
2014-04-29,-63.25,135.0,,,101.25,814.77,,,1666.25,,,,1266.1600000000003,,,,,,,,,1037.5,,73.73250000000002,,,,-15.0,,,,,,129.25,,-2380.0,,,,,,-279.75,,,-160.5,,,,406.25,-61.92,,242.5
2014-04-30,-59.75,135.0,,,90.25,745.3275,,,1666.25,,,,1244.8024999999998,,,,,,,,,1008.75,,0.8075000000000045,,,,-17.5,,,,,,129.25,,-2380.0,,,,,,-305.0,,,-171.5,,,,367.5,-98.83749999999999,,242.5
2014-05-05,-59.75,127.5,,,90.25,745.3275,,,1085.0,,,,1244.8024999999998,,,,,,,,,1008.75,,0.8075000000000045,,,,-17.5,,,,,,129.25,,-2508.75,,,,,,-305.0,,,-171.5,,,,367.5,-98.83749999999999,,100.0
2014-05-06,42.0,2.5,,,144.66666666666669,437.6133333333333,,,1133.75,,,,1187.9775000000004,,,,,,,,,541.25,,41.083333333333314,,,,-11.333333333333329,,,,,,129.25,,-2351.25,,,,,,-232.5,,,-43.5,,,,260.0,-80.11333333333333,,75.0
2014-05-07,72.75,5.0,,,115.0,682.3475000000001,,,1058.75,,,,1201.0749999999998,,,,,,,,,445.0,,67.66250000000002,,,,15.0,,,,,,129.25,,-2346.25,,,,,,-265.75,,,-84.5,,,,271.25,-13.752499999999998,,-42.5
2014-05-08,44.5,-40.0,,,123.25,836.3499999999999,,,558.75,,,,1204.9675000000002,,,,,,,,,510.0,,53.73249999999999,,,,41.5,,,,,,89.0,,-2073.75,,,,,,-250.75,,,-31.5,,,,291.25,-7.412499999999994,,68.75
2014-05-09,30.5,-22.5,,,110.5,733.04,,,861.25,,,,1187.8924999999995,,,,,,,,,621.25,,43.39500000000004,,,,-41.0,,,,,,111.25,,-2158.75,,,,,,-251.25,,,-124.5,,,,243.75,-111.99500000000002,,173.75
2014-05-12,-3.5,-21.25,,,100.75,460.51750000000004,,,915.0,,,,1198.35,,,,,,,,,675.0,,23.81250000000003,,,,-5.5,,,,,,42.75,,-2456.25,,,,,,-371.3333333333333,,,-161.5,,,,178.75,-109.74500000000002,,-58.75
2014-05-13,-63.5,20.0,,,102.75,747.595,,,1122.5,,,,1177.6074999999996,,,,,,,,,641.25,,43.66250000000002,,,,-15.5,,,,,,74.75,,-2140.0,,,,,,-261.25,,,-47.5,,,,213.75,-97.58000000000001,,28.75
2014-05-14,-153.5,23.75,,,94.75,679.81,,,798.75,,,,1148.2725000000005,,,,,,,,,638.75,,-20.02000000000001,,,,-49.0,,,,,,19.75,,-2056.25,,,,,,-384.75,,,-88.0,,,,120.0,-130.3325,,141.25
2014-05-15,-177.0,17.5,,,119.25,610.4200000000001,,,716.25,,,,1159.2875,,,,,,,,,810.0,,-16.360000000000014,,,,-80.5,,,,,,41.75,,-1955.0,,,,,,-337.5,,,-94.5,,,,147.5,-103.1675,,90.0
2014-05-16,-197.25,-111.25,,,121.0,682.98,,,1331.25,,,,1133.7350000000001,,,,,,,,,687.5,,-15.292500000000018,,,,-48.5,,,,,,84.5,,-1681.25,,,,,,-383.0,,,-67.5,,,,95.0,-76.16500000000002,,136.25
2014-05-19,-212.5,-26.25,,,125.25,717.5550000000001,,,1022.5,,,,1112.2824999999998,,,,,,,,,646.25,,-12.222499999999997,,,,71.5,,,,,,96.75,,-2310.0,,,,,,-416.0,,,-158.5,,,,45.0,39.837500000000006,,58.75
2014-05-20,-190.5,-12.5,,,120.0,703.48,,,1031.25,,,,1113.1675000000005,,,,,,,,,615.0,,-20.039999999999992,,,,114.5,,,,,,101.0,,-1957.5,,,,,,-412.5,,,-94.5,,,,135.0,79.33,,47.5
2014-05-21,-175.0,-21.25,,,115.0,704.1875,,,1056.25,,,,1177.0474999999997,,,,,,,,,367.5,,-30.284999999999997,,,,23.5,,,,,,22.0,,-1776.25,,,,,,-424.5,,,-115.5,,,,71.25,8.412499999999994,,21.25
2014-05-22,-177.0,-58.75,,,116.0,800.58,,,788.75,,,,1060.2774999999997,,,,,,,,,378.75,,-42.24000000000001,,,,69.5,,,,,,55.5,,-1616.25,,,,,,-369.25,,,-76.0,,,,93.75,-3.914999999999999,,51.25
2014-05-23,-163.25,-185.0,,,110.75,776.6125,,,618.75,,,,954.9250000000002,,,,,,,,,418.75,,-39.64250000000001,,,,108.5,,,,,,73.5,,-1711.25,,,,,,-344.5,,,-191.5,,,,97.5,-3.9975000000000023,,177.5
2014-05-26,-142.0,-71.25,,,108.0,730.25,,,477.5,,,,1062.2600000000002,,,,,,,,,532.5,,-34.10499999999999,,,,173.0,,,,,,29.0,,-1591.25,,,,,,-393.75,,,-104.5,,,,190.0,40.917500000000004,,-41.25
2014-05-27,-156.5,-76.25,,,102.75,618.2875,,,823.75,,,,911.79,,,,,,,,,722.5,,24.94999999999999,,,,143.5,,,,,,55.5,,-1441.25,,,,,,-346.75,,,1.0,,,,153.75,57.25,,113.75
2014-05-28,-209.75,-66.25,,,96.75,694.3625,,,838.75,,,,956.2750000000001,,,,,,,,,651.25,,6.967500000000001,,,,44.5,,,,,,126.5,,-1545.0,,,,,,-363.25,,,16.5,,,,91.25,15.0,,126.25
2014-05-29,-190.0,-1.25,,,69.5,853.8050000000001,,,878.75,,,,962.71,,,,,,,,,557.5,,-42.202500000000015,,,,94.5,,,,,,119.0,,-1545.0,,,,,,-337.5,,,74.5,,,,155.0,25.5,,115.0
2014-05-30,-190.0,-1.25,,,69.5,853.8050000000001,,,878.75,,,,962.71,,,,,,,,,557.5,,-42.202500000000015,,,,94.5,,,,,,119.0,,-1545.0,,,,,,-337.5,,,74.5,,,,155.0,25.5,,115.0
2014-06-03,-190.0,-1.25,,,69.5,853.8050000000001,,,878.75,,,,962.71,,,,,,,,,557.5,,-42.202500000000015,,,,94.5,,,,,,119.0,,-1545.0,,,,,,-337.5,,,74.5,,,,155.0,25.5,,115.0
2014-06-04,-190.0,-1.25,,,69.5,853.8050000000001,,,878.75,,,,962.71,,,,,,,,,557.5,,-42.202500000000015,,,,94.5,,,,,,119.0,,-1792.5,,,,,,-337.5,,,74.5,,,,155.0,25.5,,115.0
2014-06-05,-68.5,-1.25,,,107.25,621.8625,,,878.75,,,,1030.2600000000002,,,,,,,,,395.0,,41.79250000000002,,,,24.5,,,,,,119.0,,-1843.75,,,,,,-333.75,,,202.5,,,,51.25,61.5025,,115.0
2014-06-06,-60.5,-108.75,,,105.5,601.09,,,892.5,,,,1063.1175000000007,,,,,,,,,443.75,,40.04999999999998,,,,15.5,,,,,,119.0,,-2036.25,,,,,,-284.25,,,260.5,,,,111.25,18.162499999999998,,-2.5
2014-06-09,-88.25,-247.5,,,106.25,525.54,,,688.75,,,,1053.6499999999996,,,,,,,,,317.5,,11.762500000000017,,,,-10.0,,,,,,128.25,,-2126.25,,,,,,-305.0,,,281.0,,,,146.25,49.837500000000006,,-87.5
2014-06-10,-66.75,-270.0,,,103.0,485.1575,,,337.5,,,,975.8374999999996,,,,,,,,,93.75,,38.517499999999984,,,,42.5,,,,,,134.25,,-2198.75,,,,,,-259.75,,,276.5,,,,57.5,91.3375,,-37.5
2014-06-11,-47.75,-172.5,,,93.5,463.7925,,,28.75,,,,984.8450000000003,,,,,,,,,110.0,,15.724999999999994,,,,53.0,,,,,,139.5,,-2085.0,,,,,,-233.75,,,319.0,,,,128.75,68.41499999999999,,92.5
2014-06-12,-70.0,-43.75,,,89.5,559.3325,,,868.75,,,,1020.7775000000001,,,,,,,,,52.5,,-26.0925,,,,-18.5,,,,,,114.0,,-1751.25,,,,,,-222.0,,,369.5,,,,150.0,29.67,,165.0
2014-06-13,-74.5,-223.75,,,85.75,688.2325,,,813.75,,,,1016.3200000000006,,,,,,,,,-25.0,,-14.045000000000016,,,,-64.0,,,,,,128.5,,-1773.75,,,,,,-224.5,,,564.0,,,,86.25,11.17,,25.0
