,ADAUSDT,BNBUSDT,BTCUSDT,BTTUSDT,DASHUSDT,DOGEUSDT,EOSUSDT,ETCUSDT,ETHUSDT,LINKUSDT,LTCUSDT,NEOUSDT,QTUMUSDT,TRXUSDT,XLMUSDT,XMRUSDT,XRPUSDT,ZECUSDT
11680,1.319,513.8,46758.87,0.002724,134.9,0.1705,3.054,34.16,3693.37,19.61,147.5,25.95,8.74,0.07574,0.2685,246.1,0.8388,145.9
11681,1.33,516.9,47074.05,0.00274,135.9,0.1714,3.069,34.46,3716.28,19.82,148.3,26.14,8.812,0.07603,0.2704,246.4,0.8425,146.9
11682,1.33,517.1,47023.24,0.002736,135.9,0.171,3.065,34.48,3710.03,19.79,147.8,26.11,8.793,0.07612,0.2708,246.6,0.8409,146.6
11683,1.328,516.3,46926.22,0.002735,136.3,0.1714,3.067,34.4,3697.61,19.83,148.4,26.09,8.78,0.07622,0.2705,248.1,0.8399,146.3
11684,1.333,518.7,47219.04,0.002742,137.1,0.1721,3.077,34.55,3725.3,20.04,149.2,26.29,8.821,0.07643,0.2726,248.8,0.8425,147.4
11685,1.335,521.2,47268.62,0.002743,137.5,0.1719,3.077,34.48,3727.62,20.1,149.3,26.3,8.838,0.0763,0.2744,248.8,0.8448,148.0
11686,1.346,524.3,47754.48,0.002763,138.6,0.1731,3.1,34.75,3760.77,20.32,150.5,26.45,8.91,0.07663,0.2759,250.4,0.8511,149.9
11687,1.344,523.2,47560.55,0.002754,137.8,0.1731,3.099,34.67,3752.58,20.31,150.2,26.36,8.899,0.07638,0.2752,251.6,0.8516,149.0
11688,1.346,524.2,47329.78,0.002748,137.9,0.1725,3.103,34.61,3747.61,20.21,149.8,26.32,8.888,0.07632,0.2742,250.0,0.8521,148.9
11689,1.353,525.9,47391.82,0.002751,138.0,0.1725,3.107,34.68,3761.02,20.33,150.2,26.28,8.888,0.0763,0.2741,249.6,0.8457,148.7
11690,1.362,525.1,47319.67,0.00274,137.6,0.1721,3.101,34.63,3748.65,20.38,149.7,26.24,8.878,0.07606,0.2737,250.6,0.846,149.4
11691,1.373,525.5,47440.74,0.002741,137.4,0.1728,3.11,34.67,3757.89,20.45,150.0,26.34,8.9,0.07633,0.2747,249.1,0.8474,149.1
11692,1.38,527.3,47722.65,0.002757,138.1,0.1732,3.157,34.88,3765.54,20.76,150.8,26.38,8.961,0.0766,0.2765,250.1,0.8507,150.3
11693,1.372,525.5,47625.3,0.002766,138.2,0.1729,3.163,34.78,3761.58,21.05,150.3,26.34,8.95,0.07659,0.2785,249.5,0.846,149.4
11694,1.352,523.0,47377.97,0.002751,137.7,0.1724,3.153,34.65,3747.0,20.98,149.4,26.31,8.907,0.07658,0.2792,246.7,0.8424,149.1
11695,1.356,523.2,47370.5,0.002754,138.3,0.1726,3.192,34.71,3746.5,20.85,149.6,26.37,8.946,0.07666,0.2821,245.9,0.8436,149.5
11696,1.356,523.2,47329.47,0.002758,138.2,0.1727,3.181,34.73,3758.55,21.03,150.3,26.45,8.961,0.07678,0.2829,244.4,0.8438,149.7
11697,1.349,519.4,46910.3,0.002731,137.0,0.171,3.147,34.43,3724.34,20.73,148.4,26.22,8.86,0.07638,0.2809,244.1,0.839,148.0
11698,1.355,522.9,47081.28,0.002746,137.7,0.1717,3.164,34.55,3744.69,20.89,149.3,26.39,8.898,0.07648,0.2819,247.0,0.8432,148.6
11699,1.358,521.4,47122.61,0.002741,137.4,0.1719,3.143,34.55,3738.52,20.75,149.2,26.36,8.888,0.07617,0.2802,245.5,0.8417,148.8
11700,1.355,522.1,47173.45,0.002743,137.1,0.172,3.148,34.55,3747.22,20.75,149.4,26.38,8.93,0.07631,0.2808,245.8,0.8425,148.7
11701,1.357,521.9,47222.4,0.002746,137.6,0.1721,3.162,34.69,3744.0,20.9,149.6,26.55,9.091,0.07663,0.2842,248.2,0.8438,149.9
11702,1.358,522.8,47273.24,0.002753,137.7,0.173,3.169,34.81,3753.48,21.06,150.1,26.65,9.099,0.07659,0.2838,248.8,0.8474,150.5
11703,1.361,522.7,47188.89,0.002751,137.2,0.1725,3.177,34.83,3743.16,20.97,149.5,26.61,9.103,0.07649,0.2829,248.3,0.8444,150.2
11704,1.363,523.1,47235.5,0.002755,138.2,0.1731,3.199,34.97,3744.01,21.07,149.4,26.63,9.194,0.07671,0.2848,248.9,0.8453,151.3
11705,1.368,523.9,47292.95,0.002767,138.6,0.1734,3.212,35.13,3753.95,21.24,149.9,27.07,9.243,0.07705,0.286,249.4,0.8466,150.7
11706,1.358,522.5,47137.35,0.002775,138.4,0.1728,3.185,34.93,3745.28,21.3,149.5,26.77,9.162,0.07714,0.2859,249.7,0.8447,150.1
11707,1.362,523.6,47112.55,0.002782,139.0,0.173,3.203,35.11,3752.59,21.29,150.0,26.98,9.221,0.07742,0.2847,249.1,0.8456,151.0
11708,1.37,525.9,47340.47,0.002806,139.5,0.1746,3.226,35.42,3778.17,21.41,151.4,27.1,9.273,0.07792,0.2865,248.3,0.8556,152.3
11709,1.384,531.3,47792.3,0.002817,142.1,0.1757,3.254,35.77,3838.62,21.96,152.8,27.21,9.329,0.07817,0.2905,246.2,0.8613,153.4
11710,1.379,530.0,47401.14,0.002799,142.2,0.1742,3.23,35.54,3823.82,22.12,152.5,27.22,9.277,0.07797,0.2895,244.4,0.8569,153.2
11711,1.367,527.4,47058.12,0.002787,141.3,0.1736,3.226,35.29,3795.06,21.96,151.4,26.93,9.218,0.07729,0.2873,242.8,0.8524,151.9
11712,1.362,529.0,46907.68,0.002785,141.4,0.1733,3.247,35.23,3798.72,21.99,151.2,26.95,9.206,0.07711,0.2881,239.3,0.8513,152.6
11713,1.365,529.8,47007.14,0.0028,142.6,0.1735,3.272,35.36,3810.26,21.93,151.2,26.97,9.199,0.07719,0.2881,238.1,0.8519,153.1
11714,1.363,529.5,47018.03,0.002803,142.1,0.1735,3.239,35.32,3811.57,21.86,150.5,26.89,9.172,0.07737,0.2901,236.7,0.8527,152.6
11715,1.371,531.2,47255.38,0.002817,142.6,0.1746,3.252,35.44,3827.7,21.76,151.1,26.96,9.202,0.07768,0.2911,239.6,0.8559,153.5
11716,1.377,531.0,47286.18,0.002816,142.0,0.1745,3.251,35.41,3828.27,21.87,151.2,27.01,9.233,0.07762,0.2921,239.7,0.8586,153.0
11717,1.363,527.5,47050.08,0.002797,141.0,0.1732,3.211,35.13,3807.03,21.75,150.5,26.9,9.16,0.07763,0.2916,235.9,0.8522,152.2
11718,1.367,529.0,47116.71,0.002795,142.6,0.173,3.215,35.16,3805.78,21.54,150.4,26.93,9.253,0.07812,0.2907,238.7,0.852,154.1
11719,1.36,526.0,46999.98,0.002819,142.2,0.1727,3.22,35.22,3798.45,21.45,150.1,27.24,10.073,0.07785,0.2929,237.6,0.8484,153.1
11720,1.35,524.3,46793.26,0.002813,141.6,0.1719,3.205,35.16,3785.0,21.37,149.6,26.95,9.727,0.07753,0.2921,235.4,0.8451,152.0
11721,1.348,523.5,46822.26,0.002798,142.3,0.1712,3.2,35.16,3791.87,21.33,149.8,26.89,9.352,0.07732,0.2919,237.3,0.8431,151.9
11722,1.355,526.4,47078.64,0.002802,141.7,0.1722,3.211,35.22,3812.13,21.67,150.5,26.86,9.363,0.07731,0.2935,237.1,0.8473,152.5
11723,1.349,523.8,46923.75,0.002783,140.3,0.1714,3.193,35.0,3803.17,21.55,149.7,26.7,9.317,0.07695,0.2916,235.8,0.8436,151.1
11724,1.352,525.5,47051.37,0.002794,139.7,0.1722,3.2,35.01,3808.88,21.67,150.1,26.8,9.372,0.07687,0.291,235.9,0.8425,151.2
11725,1.355,526.2,46978.82,0.002787,139.4,0.1722,3.198,34.96,3807.4,21.96,149.7,26.8,9.345,0.07695,0.2895,235.0,0.8407,150.9
11726,1.358,526.4,46984.55,0.002782,139.2,0.1719,3.205,34.95,3808.86,22.13,149.8,26.81,9.316,0.07701,0.2891,234.1,0.8364,150.6
11727,1.361,527.8,47126.02,0.002785,140.1,0.1724,3.211,35.09,3823.97,22.53,150.3,27.02,9.363,0.0772,0.29,234.6,0.8376,151.1
11728,1.37,531.0,47378.0,0.002801,141.0,0.1732,3.217,35.3,3834.61,22.46,150.8,27.13,9.419,0.07767,0.2905,237.0,0.8448,151.7
11729,1.361,529.4,47194.39,0.00279,140.7,0.1726,3.21,35.15,3819.1,22.37,150.5,26.95,9.361,0.07772,0.2896,235.8,0.8399,151.6
11730,1.365,531.2,47153.5,0.0028,141.9,0.1725,3.209,35.19,3819.29,23.22,150.4,27.15,9.398,0.07802,0.2925,236.2,0.8424,152.0
11731,1.36,528.9,46874.53,0.002787,140.7,0.1712,3.2,34.96,3804.19,22.88,149.9,26.91,9.343,0.07767,0.2925,234.7,0.84,151.3
11732,1.353,527.2,46693.45,0.002781,140.6,0.1704,3.19,34.81,3784.04,22.65,148.8,26.84,9.316,0.07739,0.2909,231.2,0.8383,150.5
11733,1.334,520.7,46482.34,0.002756,138.6,0.1699,3.164,34.49,3748.93,22.31,148.0,26.45,9.149,0.07721,0.2878,227.9,0.8328,149.8
11734,1.339,517.4,46577.15,0.002768,139.3,0.1703,3.179,34.7,3761.65,23.08,148.4,26.63,9.196,0.07711,0.2913,227.1,0.835,150.8
11735,1.341,517.1,46472.73,0.002772,138.9,0.1698,3.185,34.7,3752.4,23.02,148.1,26.56,9.228,0.07705,0.2919,226.8,0.8333,149.8
11736,1.33,514.1,46360.01,0.002756,138.2,0.1692,3.183,34.63,3738.4,22.88,147.9,26.44,9.201,0.07703,0.2909,226.2,0.8328,149.0
11737,1.319,511.8,45922.0,0.002735,137.3,0.1688,3.158,34.35,3699.02,22.53,146.8,26.16,9.079,0.0766,0.2871,225.3,0.8258,148.0
11738,1.324,511.3,45979.01,0.002742,137.6,0.1694,3.164,34.39,3723.38,22.87,147.1,26.24,9.069,0.07677,0.2878,226.9,0.8283,147.7
11739,1.323,512.6,46217.9,0.002756,138.8,0.1699,3.186,34.63,3751.99,23.37,148.1,26.43,9.137,0.07719,0.2897,228.9,0.8335,149.3
11740,1.319,511.9,46446.1,0.002756,139.1,0.1703,3.195,34.72,3765.89,23.72,148.5,26.63,9.173,0.07705,0.2902,231.5,0.8324,150.5
11741,1.306,508.8,46244.37,0.002729,137.9,0.1695,3.178,34.49,3743.11,23.28,147.5,26.3,9.083,0.07664,0.2862,231.3,0.829,149.5
11742,1.301,506.3,46054.99,0.002706,136.6,0.1691,3.163,34.35,3732.26,23.2,147.0,26.06,9.03,0.07614,0.281,229.3,0.8259,148.7
11743,1.307,505.7,46103.36,0.00271,135.9,0.1692,3.162,34.37,3725.81,22.99,147.2,26.09,9.004,0.0763,0.2823,228.0,0.8258,149.1
11744,1.314,509.3,46313.97,0.002723,136.0,0.1698,3.17,34.63,3744.23,23.08,147.7,26.24,9.087,0.07646,0.2833,227.5,0.8274,150.2
11745,1.309,507.6,46100.14,0.002714,135.2,0.1692,3.153,34.44,3730.84,22.96,147.2,26.07,9.026,0.07613,0.2804,226.3,0.8278,149.6
11746,1.313,508.7,46151.66,0.002732,136.0,0.1702,3.174,34.55,3742.39,23.13,148.0,26.2,9.086,0.07642,0.2817,225.5,0.8269,151.0
11747,1.315,510.4,46367.53,0.00274,136.7,0.1709,3.184,34.56,3753.33,23.37,148.4,26.3,9.101,0.07658,0.2832,225.8,0.8264,151.9
11748,1.325,512.4,46550.0,0.002748,137.1,0.1715,3.201,34.63,3763.87,23.56,148.7,26.45,9.139,0.07685,0.2834,227.3,0.8277,154.0
11749,1.322,512.1,46489.73,0.002744,137.1,0.1711,3.205,34.53,3770.12,23.68,149.3,26.48,9.132,0.07676,0.2832,225.5,0.8296,153.7
11750,1.321,510.9,46356.21,0.002733,136.8,0.1706,3.197,34.44,3766.93,23.48,148.7,26.44,9.103,0.07681,0.2815,224.8,0.8285,153.6
11751,1.332,513.9,46625.37,0.00275,137.8,0.1712,3.216,34.63,3805.76,23.82,149.9,26.6,9.169,0.07714,0.2832,225.1,0.8323,154.6
11752,1.341,515.3,46733.77,0.002762,138.7,0.1716,3.24,34.84,3836.19,24.06,150.1,26.78,9.207,0.07736,0.2864,227.0,0.8358,153.7
11753,1.339,516.0,46641.53,0.002927,136.6,0.1709,3.226,34.66,3831.79,24.11,149.7,26.63,9.166,0.07771,0.285,226.5,0.8347,151.3
11754,1.342,517.4,46955.22,0.002999,137.6,0.171,3.236,34.75,3865.96,24.01,150.3,26.58,9.242,0.07782,0.2865,228.6,0.8375,151.2
11755,1.346,518.5,47333.38,0.002957,138.0,0.1721,3.251,34.9,3875.34,24.02,151.0,26.77,9.276,0.07776,0.287,228.7,0.8419,152.0
11756,1.336,515.6,46925.35,0.002928,137.2,0.171,3.236,34.7,3849.52,23.73,150.3,26.61,9.248,0.07725,0.2844,227.1,0.8351,151.4
11757,1.336,515.3,46767.27,0.002955,137.6,0.1707,3.24,34.73,3851.71,24.02,150.5,26.78,9.275,0.07734,0.2873,227.4,0.8343,152.7
11758,1.337,513.9,46555.01,0.002939,137.1,0.1702,3.216,34.56,3838.3,24.09,149.2,26.64,9.245,0.0771,0.2849,226.1,0.8296,151.7
11759,1.308,507.9,45750.0,0.002918,134.5,0.1677,3.169,33.99,3771.68,23.46,146.1,26.08,9.058,0.07607,0.2808,221.5,0.8198,148.3
11760,1.316,509.8,46052.36,0.002927,135.3,0.1684,3.207,34.21,3812.31,23.66,147.3,26.2,9.116,0.07635,0.2813,222.6,0.825,148.5
11761,1.32,511.3,46264.92,0.002971,136.4,0.1692,3.205,34.37,3816.37,24.16,147.5,26.31,9.168,0.07666,0.2828,225.6,0.827,149.3
11762,1.32,511.3,46221.89,0.002952,136.4,0.1691,3.201,34.4,3825.99,24.2,147.7,26.36,9.165,0.07663,0.2827,224.8,0.8286,149.0
11763,1.328,510.1,46159.91,0.00294,136.1,0.1692,3.186,34.34,3816.62,24.0,147.2,26.21,9.095,0.07641,0.282,225.3,0.8299,149.0
11764,1.309,506.9,45832.01,0.0029,134.7,0.1684,3.168,34.14,3785.11,23.42,146.5,26.03,9.008,0.07592,0.2791,222.1,0.8228,147.3
11765,1.327,510.0,46271.57,0.002932,134.8,0.1693,3.195,34.4,3810.13,24.57,147.7,26.34,9.127,0.07635,0.2818,223.4,0.8276,149.4
11766,1.32,509.9,46111.5,0.002924,133.6,0.1688,3.182,34.29,3793.33,25.12,147.2,26.21,9.141,0.07609,0.28,222.0,0.8264,148.7
11767,1.327,511.9,46296.95,0.002913,134.4,0.1696,3.196,34.49,3802.38,25.37,148.0,26.34,9.169,0.07647,0.2819,222.9,0.8294,149.9
11768,1.332,512.1,46422.55,0.002931,134.6,0.1698,3.207,34.57,3809.45,25.59,148.6,26.45,9.216,0.07658,0.2836,224.5,0.8306,149.9
11769,1.333,512.3,46414.47,0.002963,134.7,0.1699,3.208,34.55,3810.12,25.91,148.5,26.43,9.207,0.07682,0.2843,222.9,0.8303,149.6
11770,1.333,512.2,46302.8,0.002943,134.5,0.1697,3.206,34.57,3803.86,25.66,147.9,26.48,9.192,0.07669,0.2842,221.2,0.8317,149.7
11771,1.344,513.5,46450.0,0.002951,135.7,0.17,3.212,34.73,3819.17,25.53,148.6,26.61,9.215,0.07681,0.2875,221.6,0.8333,150.5
11772,1.339,513.3,46407.51,0.003084,135.9,0.1699,3.205,34.58,3815.74,25.53,148.4,26.68,9.229,0.07708,0.2882,222.6,0.8294,150.2
11773,1.346,513.9,46642.07,0.003177,136.2,0.1701,3.211,34.66,3820.82,25.83,148.8,26.8,9.211,0.07728,0.2926,222.6,0.831,150.6
11774,1.349,514.7,46858.94,0.003103,136.9,0.1704,3.221,34.7,3836.69,25.91,149.3,26.95,9.236,0.07718,0.2945,223.4,0.8337,150.9
11775,1.345,514.4,46818.5,0.003109,136.4,0.17,3.212,34.58,3826.45,25.85,149.1,26.93,9.202,0.077,0.2934,223.2,0.8311,150.3
11776,1.328,511.7,46270.99,0.003119,135.4,0.1691,3.184,34.36,3791.69,25.58,148.0,26.65,9.104,0.07668,0.2904,221.5,0.8257,149.4
11777,1.329,510.8,46229.99,0.003092,135.2,0.1692,3.186,34.39,3790.03,25.46,148.0,26.72,9.097,0.07666,0.2908,219.8,0.8258,149.6
11778,1.325,512.6,46440.01,0.003052,136.5,0.17,3.199,34.59,3814.54,26.58,149.2,26.88,9.137,0.07701,0.292,221.5,0.8274,149.9
11779,1.331,512.6,46689.52,0.00305,136.4,0.1701,3.209,34.7,3821.0,26.57,149.3,27.08,9.208,0.07714,0.2918,221.5,0.8286,150.0
11780,1.326,512.4,46622.53,0.00303,136.2,0.1699,3.209,34.56,3820.97,27.1,149.0,27.1,9.224,0.07705,0.2926,222.8,0.8276,149.8
11781,1.319,511.2,46301.62,0.003003,135.3,0.1697,3.186,34.39,3792.88,26.75,148.3,26.94,9.156,0.07675,0.2898,222.4,0.8262,149.2
11782,1.307,506.9,46010.72,0.002977,134.0,0.1674,3.162,34.09,3772.6,26.2,147.2,26.59,9.039,0.07621,0.2867,219.9,0.8206,148.9
11783,1.31,507.6,45919.92,0.002978,133.5,0.1671,3.157,34.19,3747.6,26.7,147.8,26.66,9.015,0.07565,0.2882,220.0,0.8215,148.8
11784,1.256,492.8,44685.93,0.002846,128.5,0.1599,3.054,32.92,3655.3,25.29,142.7,25.23,8.667,0.07344,0.2761,212.5,0.7982,143.4
11785,1.25,484.9,43967.01,0.002812,125.5,0.1598,2.986,32.51,3593.46,24.65,139.7,24.78,8.456,0.07241,0.2688,208.6,0.7895,140.9
11786,1.243,480.9,43606.37,0.002774,125.4,0.1592,2.958,32.35,3554.24,24.21,136.2,24.66,8.32,0.07174,0.2678,207.8,0.7908,138.8
11787,1.235,475.9,43437.05,0.002767,122.9,0.1578,2.893,31.91,3534.25,24.42,135.0,24.48,8.238,0.07098,0.266,207.0,0.7618,136.0
11788,1.23,474.1,43451.13,0.002765,122.6,0.159,2.896,31.94,3540.63,25.24,135.4,24.44,8.233,0.07112,0.2661,206.5,0.7726,136.8
11789,1.24,472.8,43680.94,0.002808,123.2,0.1592,2.898,31.98,3538.85,24.99,136.9,24.51,8.293,0.07114,0.2654,204.6,0.7748,138.4
11790,1.231,469.6,43542.69,0.002792,121.4,0.1579,2.881,31.82,3525.13,23.91,135.9,24.36,8.158,0.07071,0.2624,200.4,0.7713,136.3
11791,1.225,466.0,43259.54,0.002769,120.6,0.1567,2.873,31.61,3508.31,23.68,135.0,24.16,8.139,0.07047,0.2624,200.2,0.7661,135.2
11792,1.204,465.2,42835.0,0.002732,119.5,0.1549,2.843,31.15,3448.83,23.52,133.9,23.94,8.075,0.06952,0.2588,198.5,0.7493,133.7
11793,1.22,466.4,43029.73,0.002723,121.4,0.1559,2.876,31.48,3450.42,23.89,135.5,24.18,8.177,0.07001,0.2618,201.5,0.7598,134.5
11794,1.22,469.1,43050.01,0.002719,121.0,0.1563,2.876,31.45,3456.98,24.59,135.6,24.25,8.195,0.07004,0.2637,200.9,0.761,133.7
11795,1.218,469.3,43102.28,0.002731,121.1,0.1572,2.876,31.39,3438.73,24.65,135.9,24.27,8.18,0.07047,0.2654,201.0,0.7595,133.8
11796,1.223,472.1,43245.25,0.002754,121.8,0.1579,2.887,31.55,3453.12,24.77,136.8,24.37,8.226,0.07071,0.2682,201.2,0.7619,134.2
11797,1.217,468.9,43055.41,0.002733,120.5,0.1571,2.864,31.38,3405.22,24.22,135.9,24.21,8.144,0.07057,0.2694,199.0,0.7557,132.9
11798,1.198,460.9,42597.87,0.002683,118.6,0.155,2.82,30.8,3308.44,23.86,133.2,23.76,8.032,0.06937,0.2657,194.7,0.7418,130.6
11799,1.214,464.1,42878.88,0.002713,120.8,0.157,2.86,31.16,3355.94,24.41,134.7,24.11,8.117,0.0702,0.2712,199.5,0.7521,132.4
11800,1.204,462.7,42878.34,0.002711,120.5,0.1563,2.853,31.05,3349.49,24.12,134.1,24.09,8.084,0.07004,0.2695,198.4,0.7489,131.9
11801,1.213,464.2,43062.76,0.002732,121.2,0.1571,2.873,31.16,3361.16,24.11,134.6,24.22,8.143,0.07026,0.2701,199.7,0.7573,132.7
11802,1.232,468.8,43150.01,0.002749,122.4,0.1585,2.887,31.34,3405.58,24.53,135.4,24.46,8.205,0.0707,0.271,201.0,0.7646,133.8
11803,1.231,469.0,42805.5,0.002724,121.0,0.1575,2.872,31.14,3394.8,23.99,134.0,24.17,8.136,0.07015,0.2667,198.2,0.758,132.9
11804,1.233,472.2,42950.01,0.002741,122.1,0.1578,2.876,31.24,3397.01,24.07,135.2,24.35,8.207,0.07038,0.2669,199.5,0.7623,133.9
11805,1.236,472.5,42882.22,0.002736,122.3,0.1586,2.892,31.3,3401.24,24.23,135.8,24.43,8.231,0.07055,0.2661,200.1,0.7657,134.6
11806,1.238,475.0,43005.29,0.002747,122.9,0.1594,2.899,31.4,3422.89,24.68,136.3,24.5,8.247,0.07048,0.2659,199.8,0.7673,136.0
11807,1.254,481.1,43369.04,0.002809,124.7,0.1612,2.932,31.77,3456.45,25.61,137.8,24.87,8.317,0.07136,0.2685,202.4,0.7734,137.5
11808,1.248,477.6,43438.1,0.002783,124.4,0.1609,2.929,31.62,3447.29,25.79,137.2,24.77,8.319,0.07127,0.2678,201.5,0.781,137.6
11809,1.295,477.0,43221.5,0.002777,123.7,0.1603,2.923,31.57,3425.77,25.36,136.2,24.7,8.29,0.07118,0.2661,200.1,0.7801,136.2
11810,1.272,475.3,43120.64,0.002771,124.4,0.1604,2.919,31.6,3428.26,24.97,136.5,24.69,8.358,0.07114,0.2659,200.5,0.7834,136.7
11811,1.284,476.5,43180.97,0.002806,124.8,0.1604,2.932,31.7,3429.55,25.41,136.9,24.78,8.382,0.07138,0.2684,203.1,0.7837,138.2
11812,1.28,472.6,43082.31,0.00278,124.3,0.1599,2.922,31.63,3406.81,25.38,135.9,24.75,8.364,0.07106,0.2676,204.4,0.7791,137.4
11813,1.269,468.8,42788.15,0.002762,123.6,0.158,2.899,31.53,3366.71,24.63,135.4,24.51,8.282,0.07055,0.2651,202.8,0.771,136.1
11814,1.267,470.8,43008.9,0.00277,124.9,0.1585,2.906,31.68,3391.59,24.82,136.1,24.61,8.405,0.07076,0.2674,208.8,0.7723,138.4
11815,1.255,467.5,42799.13,0.00276,123.4,0.1576,2.879,31.41,3361.2,24.58,135.2,24.41,8.285,0.07014,0.2641,204.6,0.7638,137.3
11816,1.207,453.8,41803.11,0.002662,119.4,0.1529,2.78,30.24,3238.74,23.52,130.7,23.5,7.987,0.06814,0.2556,197.7,0.7451,134.8
11817,1.232,449.4,41700.33,0.002648,118.4,0.1525,2.775,29.96,3217.31,23.71,129.3,23.36,7.93,0.06784,0.2569,197.9,0.7491,137.8
11818,1.22,448.9,41851.33,0.002654,119.7,0.1541,2.785,30.07,3235.77,23.82,130.1,23.48,7.964,0.06799,0.2577,199.7,0.7521,137.8
11819,1.201,443.0,41529.14,0.00261,118.2,0.1526,2.757,29.84,3170.98,23.24,129.1,23.23,7.838,0.06738,0.2542,196.9,0.7448,135.3
11820,1.208,447.3,41706.71,0.002612,120.6,0.1537,2.801,30.17,3202.25,23.5,130.2,23.53,7.914,0.06765,0.2573,199.3,0.7523,138.7
11821,1.229,452.0,42088.61,0.002654,124.5,0.1561,2.853,30.76,3231.01,24.12,132.7,23.92,7.989,0.06842,0.2611,202.9,0.7655,141.3
11822,1.234,456.0,42422.56,0.002678,124.7,0.1568,2.855,30.88,3250.58,24.59,133.2,24.01,8.051,0.06896,0.2627,202.9,0.7703,141.6
11823,1.223,451.8,42172.83,0.002647,124.6,0.1559,2.842,30.85,3217.33,24.58,132.8,23.83,7.978,0.06858,0.2614,201.2,0.7586,138.8
11824,1.232,453.3,42258.62,0.002653,126.3,0.1561,2.853,30.77,3225.68,25.33,133.3,23.94,7.998,0.06874,0.2619,201.6,0.7576,140.1
11825,1.237,454.6,42400.0,0.002655,127.5,0.156,2.857,30.81,3241.72,25.27,133.7,24.07,8.013,0.06883,0.2632,202.0,0.7612,139.2
11826,1.21,445.8,41489.22,0.002613,126.9,0.1516,2.798,30.19,3166.82,24.65,131.4,23.66,7.848,0.06747,0.2584,197.6,0.7482,134.5
11827,1.228,450.2,41894.4,0.002634,128.1,0.1539,2.829,30.43,3208.2,25.49,133.1,24.02,7.952,0.0681,0.2618,199.9,0.7571,140.1
11828,1.209,445.1,41319.11,0.002591,132.9,0.1522,2.805,30.08,3131.69,25.17,131.1,23.6,7.835,0.06738,0.2575,196.4,0.7482,138.9
11829,1.237,453.3,42135.26,0.002627,131.1,0.1559,2.894,30.93,3213.41,27.0,134.8,24.29,8.037,0.0686,0.2636,201.4,0.7681,141.3
11830,1.232,453.2,41993.48,0.0026,131.8,0.1552,2.901,30.81,3203.21,26.62,134.5,24.23,7.983,0.06841,0.2618,201.1,0.7656,141.1
11831,1.219,449.5,41707.64,0.002583,131.3,0.1537,2.865,30.55,3173.13,26.28,133.1,23.95,7.878,0.06806,0.2579,198.6,0.7627,140.0
11832,1.225,451.0,41775.38,0.002597,132.6,0.1536,2.877,30.7,3197.32,26.56,133.5,24.06,7.908,0.06849,0.2591,198.2,0.765,139.6
11833,1.226,451.9,41922.2,0.002605,132.6,0.1543,2.877,30.75,3214.88,26.61,133.1,24.07,7.906,0.06862,0.2585,197.2,0.7635,141.0
11834,1.225,450.9,41875.01,0.002599,133.1,0.155,2.868,30.62,3215.04,26.28,132.5,23.96,7.91,0.0685,0.2578,195.3,0.7681,139.6
11835,1.21,448.0,41541.82,0.002571,132.8,0.1543,2.839,30.38,3181.77,26.17,130.7,23.56,7.829,0.06785,0.2558,192.9,0.7617,138.8
11836,1.21,448.1,41566.48,0.002579,134.5,0.155,2.839,30.45,3199.24,25.98,131.4,23.65,7.883,0.0682,0.2569,194.7,0.7634,139.6
11837,1.226,452.9,41991.89,0.002614,135.5,0.1569,2.884,30.91,3235.79,26.92,133.2,24.25,8.044,0.06895,0.2613,197.1,0.7718,141.2
11838,1.222,452.3,41883.41,0.002603,133.9,0.1561,2.871,30.82,3217.8,26.65,132.5,24.25,8.004,0.0687,0.2604,195.5,0.77,141.3
11839,1.222,452.0,41882.85,0.002608,133.5,0.156,2.875,30.68,3209.88,26.77,132.1,24.21,7.983,0.06856,0.2599,195.5,0.7679,141.6
11840,1.224,451.5,41810.91,0.002602,134.7,0.1565,2.87,30.59,3203.5,26.43,132.2,24.22,7.966,0.06861,0.2601,195.3,0.7684,142.7
11841,1.228,453.7,41900.92,0.002616,134.5,0.1568,2.882,30.74,3218.69,27.12,132.7,24.35,8.003,0.06899,0.261,195.9,0.7711,143.2
11842,1.232,454.5,41971.7,0.002612,135.8,0.1569,2.88,30.69,3215.67,26.92,132.7,24.33,7.999,0.06904,0.2616,196.7,0.7727,145.5
11843,1.231,455.3,41922.23,0.002598,136.2,0.1574,2.874,30.66,3219.48,26.92,132.7,24.4,8.025,0.06898,0.2615,195.1,0.7739,145.3
11844,1.238,456.4,41913.58,0.0026,136.6,0.1571,2.865,30.61,3216.13,26.65,132.9,24.31,7.996,0.06889,0.2605,195.0,0.7716,149.2
11845,1.24,456.5,41964.88,0.002601,138.5,0.1569,2.875,30.62,3215.24,26.37,133.2,24.36,8.002,0.06871,0.2614,195.1,0.7704,153.9
11846,1.252,458.4,42163.71,0.002603,139.7,0.1571,2.889,30.78,3240.92,26.22,133.9,24.41,8.032,0.06876,0.2618,196.0,0.7715,153.4
11847,1.24,455.0,41918.66,0.002583,141.7,0.1563,2.865,30.63,3221.33,25.83,133.1,24.21,7.958,0.06838,0.261,193.9,0.7669,153.4
11848,1.238,456.2,41940.22,0.002593,140.9,0.1562,2.871,30.61,3219.95,25.89,134.4,24.2,7.959,0.06817,0.2599,193.1,0.7645,148.0
