,Unnamed: 0,tickers,date,tick_len,min_len,na_count,non_continuous_trading_time_count,other_trading_time_count,Exchg,Fut_code
12394,0,IM2212.CFE,2022-12-01,22862,240,1,3,1,CFE,IM.CFE
12395,0,IM2301.CFE,2022-12-01,14029,240,1,3,1,CFE,IM.CFE
12396,0,IM2303.CFE,2022-12-01,17663,240,1,3,1,CFE,IM.CFE
12397,0,IM2306.CFE,2022-12-01,14967,240,1,4,1,CFE,IM.CFE
12398,0,J2212.DCE,2022-12-01,32,345,32,0,0,DCE,J.DCE
12399,0,J2301.DCE,2022-12-01,20013,345,0,2,0,DCE,J.DCE
12400,0,J2302.DCE,2022-12-01,1207,345,769,2,0,DCE,J.DCE
12401,0,J2303.DCE,2022-12-01,3964,345,3964,1,0,DCE,J.DCE
12402,0,J2304.DCE,2022-12-01,3493,345,3493,2,0,DCE,J.DCE
12403,0,J2305.DCE,2022-12-01,13230,345,0,2,0,DCE,J.DCE
12404,0,J2306.DCE,2022-12-01,4444,345,353,1,0,DCE,J.DCE
12405,0,J2307.DCE,2022-12-01,3912,345,643,1,0,DCE,J.DCE
12406,0,J2308.DCE,2022-12-01,3684,345,3684,0,0,DCE,J.DCE
12407,0,J2309.DCE,2022-12-01,6871,345,22,2,0,DCE,J.DCE
12408,0,J2310.DCE,2022-12-01,2560,345,152,2,0,DCE,J.DCE
12409,0,J2311.DCE,2022-12-01,1186,345,1186,1,0,DCE,J.DCE
12410,0,JD2212.DCE,2022-12-01,125,225,0,2,0,DCE,JD.DCE
12411,0,JD2301.DCE,2022-12-01,15866,225,0,2,0,DCE,JD.DCE
12412,0,JD2302.DCE,2022-12-01,7015,225,0,2,0,DCE,JD.DCE
12413,0,JD2303.DCE,2022-12-01,5945,225,0,2,0,DCE,JD.DCE
12414,0,JD2304.DCE,2022-12-01,5444,225,1,2,0,DCE,JD.DCE
12415,0,JD2305.DCE,2022-12-01,9776,225,0,2,0,DCE,JD.DCE
12416,0,JD2306.DCE,2022-12-01,827,225,0,2,0,DCE,JD.DCE
12417,0,JD2307.DCE,2022-12-01,453,225,1,2,0,DCE,JD.DCE
12418,0,JD2308.DCE,2022-12-01,370,225,0,2,0,DCE,JD.DCE
12419,0,JD2309.DCE,2022-12-01,1408,225,5,2,0,DCE,JD.DCE
12420,0,JD2310.DCE,2022-12-01,658,225,119,2,0,DCE,JD.DCE
12421,0,JD2311.DCE,2022-12-01,464,225,50,2,0,DCE,JD.DCE
12422,0,JM2212.DCE,2022-12-01,277,345,277,2,0,DCE,JM.DCE
12423,0,JM2301.DCE,2022-12-01,23668,345,0,2,0,DCE,JM.DCE
12424,0,JM2302.DCE,2022-12-01,2289,345,904,2,0,DCE,JM.DCE
12425,0,JM2303.DCE,2022-12-01,2218,345,2218,2,0,DCE,JM.DCE
12426,0,JM2304.DCE,2022-12-01,1195,345,1195,2,0,DCE,JM.DCE
12427,0,JM2305.DCE,2022-12-01,17563,345,0,2,0,DCE,JM.DCE
12428,0,JM2306.DCE,2022-12-01,3291,345,3291,2,0,DCE,JM.DCE
12429,0,JM2307.DCE,2022-12-01,1370,345,251,2,0,DCE,JM.DCE
12430,0,JM2308.DCE,2022-12-01,2291,345,265,2,0,DCE,JM.DCE
12431,0,JM2309.DCE,2022-12-01,6390,345,0,2,0,DCE,JM.DCE
12432,0,JM2310.DCE,2022-12-01,3176,345,712,2,0,DCE,JM.DCE
12433,0,JM2311.DCE,2022-12-01,2697,345,203,1,0,DCE,JM.DCE
12434,0,JR2301.CZC,2022-12-01,2,225,2,1,0,CZC,JR.CZC
12435,0,L2212.DCE,2022-12-01,406,345,4,2,0,DCE,L.DCE
12436,0,L2301.DCE,2022-12-01,35705,345,0,2,0,DCE,L.DCE
12437,0,L2302.DCE,2022-12-01,28736,345,0,2,0,DCE,L.DCE
12438,0,L2303.DCE,2022-12-01,22645,345,0,2,0,DCE,L.DCE
12439,0,L2304.DCE,2022-12-01,22622,345,0,2,0,DCE,L.DCE
12440,0,L2305.DCE,2022-12-01,26702,345,0,2,0,DCE,L.DCE
12441,0,L2306.DCE,2022-12-01,21857,345,6,2,0,DCE,L.DCE
12442,0,L2307.DCE,2022-12-01,19866,345,11,2,0,DCE,L.DCE
12443,0,L2308.DCE,2022-12-01,19641,345,25,2,0,DCE,L.DCE
12444,0,L2309.DCE,2022-12-01,4463,345,0,2,0,DCE,L.DCE
12445,0,L2310.DCE,2022-12-01,3112,345,1530,1,0,DCE,L.DCE
12446,0,L2311.DCE,2022-12-01,2935,345,2935,1,0,DCE,L.DCE
12447,0,LH2301.DCE,2022-12-01,9240,225,0,2,0,DCE,LH.DCE
12448,0,LH2303.DCE,2022-12-01,7558,225,0,2,0,DCE,LH.DCE
12449,0,LH2305.DCE,2022-12-01,6176,225,0,2,0,DCE,LH.DCE
12450,0,LH2307.DCE,2022-12-01,4933,225,20,2,0,DCE,LH.DCE
12451,0,LH2309.DCE,2022-12-01,482,225,77,2,0,DCE,LH.DCE
12452,0,LH2311.DCE,2022-12-01,391,225,2,2,0,DCE,LH.DCE
12453,0,M2212.DCE,2022-12-01,521,345,0,2,0,DCE,M.DCE
12454,0,M2301.DCE,2022-12-01,38461,345,0,3,0,DCE,M.DCE
12455,0,M2303.DCE,2022-12-01,19406,345,0,2,0,DCE,M.DCE
12456,0,M2305.DCE,2022-12-01,30605,345,0,2,0,DCE,M.DCE
12457,0,M2307.DCE,2022-12-01,13388,345,0,2,0,DCE,M.DCE
12458,0,M2308.DCE,2022-12-01,13597,345,13,2,0,DCE,M.DCE
12459,0,M2309.DCE,2022-12-01,12623,345,0,2,0,DCE,M.DCE
12460,0,M2311.DCE,2022-12-01,15115,345,0,2,0,DCE,M.DCE
12461,0,MA2212.CZC,2022-12-01,4361,345,0,1,0,CZC,MA.CZC
12462,0,MA2301.CZC,2022-12-01,41078,345,0,1,0,CZC,MA.CZC
12463,0,MA2302.CZC,2022-12-01,20680,345,0,1,0,CZC,MA.CZC
12464,0,MA2303.CZC,2022-12-01,20980,345,0,1,0,CZC,MA.CZC
12465,0,MA2304.CZC,2022-12-01,20480,345,0,1,0,CZC,MA.CZC
12466,0,MA2305.CZC,2022-12-01,35164,345,0,1,0,CZC,MA.CZC
12467,0,MA2306.CZC,2022-12-01,5211,345,127,1,0,CZC,MA.CZC
12468,0,MA2307.CZC,2022-12-01,5817,345,0,1,0,CZC,MA.CZC
12469,0,MA2308.CZC,2022-12-01,4123,345,19,1,0,CZC,MA.CZC
12470,0,MA2309.CZC,2022-12-01,7098,345,0,1,0,CZC,MA.CZC
12471,0,MA2310.CZC,2022-12-01,3023,345,63,0,0,CZC,MA.CZC
12472,0,MA2311.CZC,2022-12-01,3389,345,32,1,0,CZC,MA.CZC
12473,0,NI2212.SHF,2022-12-01,18982,465,1,3,1,SHF,NI.SHF
12474,0,NI2301.SHF,2022-12-01,42409,465,1,4,1,SHF,NI.SHF
12475,0,NI2302.SHF,2022-12-01,49838,465,1,4,1,SHF,NI.SHF
12476,0,NI2303.SHF,2022-12-01,50296,465,1,3,1,SHF,NI.SHF
12477,0,NI2304.SHF,2022-12-01,35389,465,1,3,1,SHF,NI.SHF
12478,0,NI2305.SHF,2022-12-01,22413,465,1,3,1,SHF,NI.SHF
12479,0,NI2306.SHF,2022-12-01,17080,465,8154,3,1,SHF,NI.SHF
12480,0,NI2307.SHF,2022-12-01,12061,465,1,3,1,SHF,NI.SHF
12481,0,NI2308.SHF,2022-12-01,13152,465,2180,3,1,SHF,NI.SHF
12482,0,NI2309.SHF,2022-12-01,13678,465,64,4,1,SHF,NI.SHF
12483,0,NI2310.SHF,2022-12-01,17165,465,1096,3,1,SHF,NI.SHF
12484,0,NI2311.SHF,2022-12-01,16026,465,1270,3,1,SHF,NI.SHF
12485,0,OI2301.CZC,2022-12-01,39790,345,0,1,0,CZC,OI.CZC
12486,0,OI2303.CZC,2022-12-01,27041,345,0,1,0,CZC,OI.CZC
12487,0,OI2305.CZC,2022-12-01,32902,345,0,1,0,CZC,OI.CZC
12488,0,OI2307.CZC,2022-12-01,25855,345,0,1,0,CZC,OI.CZC
12489,0,OI2309.CZC,2022-12-01,20489,345,0,1,0,CZC,OI.CZC
12490,0,OI2311.CZC,2022-12-01,6487,345,7,1,0,CZC,OI.CZC
12491,0,P2212.DCE,2022-12-01,438,345,438,2,0,DCE,P.DCE
12492,0,P2301.DCE,2022-12-01,40487,345,0,3,0,DCE,P.DCE
12493,0,P2302.DCE,2022-12-01,29146,345,0,2,0,DCE,P.DCE
12494,0,P2303.DCE,2022-12-01,23085,345,0,2,0,DCE,P.DCE
12495,0,P2304.DCE,2022-12-01,24224,345,22,2,0,DCE,P.DCE
12496,0,P2305.DCE,2022-12-01,36677,345,0,2,0,DCE,P.DCE
12497,0,P2306.DCE,2022-12-01,24654,345,2,2,0,DCE,P.DCE
12498,0,P2307.DCE,2022-12-01,24072,345,0,2,0,DCE,P.DCE
12499,0,P2308.DCE,2022-12-01,23093,345,365,2,0,DCE,P.DCE
12500,0,P2309.DCE,2022-12-01,5108,345,0,2,0,DCE,P.DCE
12501,0,P2310.DCE,2022-12-01,5534,345,93,2,0,DCE,P.DCE
12502,0,P2311.DCE,2022-12-01,2928,345,1645,2,0,DCE,P.DCE
12503,0,PB2212.SHF,2022-12-01,2559,465,50,3,1,SHF,PB.SHF
12504,0,PB2301.SHF,2022-12-01,14346,465,1,4,1,SHF,PB.SHF
12505,0,PB2302.SHF,2022-12-01,7034,465,1,3,1,SHF,PB.SHF
12506,0,PB2303.SHF,2022-12-01,2793,465,3,3,1,SHF,PB.SHF
12507,0,PB2304.SHF,2022-12-01,1815,465,1,3,1,SHF,PB.SHF
12508,0,PB2305.SHF,2022-12-01,3108,465,1,3,1,SHF,PB.SHF
12509,0,PB2306.SHF,2022-12-01,4106,465,4106,3,1,SHF,PB.SHF
12510,0,PB2307.SHF,2022-12-01,3432,465,3432,3,1,SHF,PB.SHF
12511,0,PB2308.SHF,2022-12-01,3615,465,3354,3,1,SHF,PB.SHF
12512,0,PB2309.SHF,2022-12-01,5867,465,5867,3,1,SHF,PB.SHF
12513,0,PB2310.SHF,2022-12-01,4951,465,4951,3,1,SHF,PB.SHF
12514,0,PB2311.SHF,2022-12-01,3364,465,3364,3,1,SHF,PB.SHF
12515,0,PF2212.CZC,2022-12-01,16019,345,0,1,0,CZC,PF.CZC
12516,0,PF2301.CZC,2022-12-01,23964,345,0,1,0,CZC,PF.CZC
12517,0,PF2302.CZC,2022-12-01,23936,345,0,1,0,CZC,PF.CZC
12518,0,PF2303.CZC,2022-12-01,20707,345,0,1,0,CZC,PF.CZC
12519,0,PF2304.CZC,2022-12-01,16386,345,3,1,0,CZC,PF.CZC
12520,0,PF2305.CZC,2022-12-01,15053,345,0,1,0,CZC,PF.CZC
12521,0,PF2306.CZC,2022-12-01,3699,345,516,1,0,CZC,PF.CZC
12522,0,PF2307.CZC,2022-12-01,2759,345,274,1,0,CZC,PF.CZC
12523,0,PF2308.CZC,2022-12-01,2275,345,506,0,0,CZC,PF.CZC
12524,0,PF2309.CZC,2022-12-01,3031,345,126,1,0,CZC,PF.CZC
12525,0,PF2310.CZC,2022-12-01,1403,345,288,1,0,CZC,PF.CZC
12526,0,PF2311.CZC,2022-12-01,1184,345,476,1,0,CZC,PF.CZC
12527,0,PG2212.DCE,2022-12-01,425,345,0,4,0,DCE,PG.DCE
12528,0,PG2301.DCE,2022-12-01,31812,345,0,4,0,DCE,PG.DCE
12529,0,PG2302.DCE,2022-12-01,22217,345,0,2,0,DCE,PG.DCE
12530,0,PG2303.DCE,2022-12-01,17741,345,4,2,0,DCE,PG.DCE
12531,0,PG2304.DCE,2022-12-01,16997,345,10,2,0,DCE,PG.DCE
12532,0,PG2305.DCE,2022-12-01,15087,345,26,2,0,DCE,PG.DCE
12533,0,PG2306.DCE,2022-12-01,1477,345,14,1,0,DCE,PG.DCE
12534,0,PG2307.DCE,2022-12-01,1486,345,1486,1,0,DCE,PG.DCE
12535,0,PG2308.DCE,2022-12-01,1963,345,287,1,0,DCE,PG.DCE
12536,0,PG2309.DCE,2022-12-01,1327,345,0,2,0,DCE,PG.DCE
12537,0,PG2310.DCE,2022-12-01,2456,345,14,1,0,DCE,PG.DCE
12538,0,PG2311.DCE,2022-12-01,1410,345,1410,2,0,DCE,PG.DCE
12539,0,PK2212.CZC,2022-12-01,6197,225,1175,1,0,CZC,PK.CZC
12540,0,PK2301.CZC,2022-12-01,13473,225,0,1,0,CZC,PK.CZC
12541,0,PK2303.CZC,2022-12-01,3814,225,56,1,0,CZC,PK.CZC
12542,0,PK2304.CZC,2022-12-01,9784,225,0,1,0,CZC,PK.CZC
12543,0,PK2310.CZC,2022-12-01,1312,225,3,1,0,CZC,PK.CZC
12544,0,PK2311.CZC,2022-12-01,982,225,96,1,0,CZC,PK.CZC
12545,0,PP2212.DCE,2022-12-01,548,345,0,2,0,DCE,PP.DCE
12546,0,PP2301.DCE,2022-12-01,36697,345,0,2,0,DCE,PP.DCE
12547,0,PP2302.DCE,2022-12-01,31933,345,0,2,0,DCE,PP.DCE
12548,0,PP2303.DCE,2022-12-01,22853,345,1,2,0,DCE,PP.DCE
12549,0,PP2304.DCE,2022-12-01,23894,345,2,2,0,DCE,PP.DCE
12550,0,PP2305.DCE,2022-12-01,26632,345,0,2,0,DCE,PP.DCE
12551,0,PP2306.DCE,2022-12-01,21596,345,17,2,0,DCE,PP.DCE
12552,0,PP2307.DCE,2022-12-01,20935,345,0,2,0,DCE,PP.DCE
12553,0,PP2308.DCE,2022-12-01,21058,345,51,1,0,DCE,PP.DCE
12554,0,PP2309.DCE,2022-12-01,6553,345,1,2,0,DCE,PP.DCE
12555,0,PP2310.DCE,2022-12-01,2277,345,2277,1,0,DCE,PP.DCE
12556,0,PP2311.DCE,2022-12-01,2407,345,546,1,0,DCE,PP.DCE
12557,0,RB2212.SHF,2022-12-01,446,345,259,3,1,SHF,RB.SHF
12558,0,RB2301.SHF,2022-12-01,40877,345,1,4,1,SHF,RB.SHF
12559,0,RB2302.SHF,2022-12-01,25847,345,1,3,1,SHF,RB.SHF
12560,0,RB2303.SHF,2022-12-01,37072,345,1,3,1,SHF,RB.SHF
12561,0,RB2304.SHF,2022-12-01,36603,345,1,3,1,SHF,RB.SHF
12562,0,RB2305.SHF,2022-12-01,40451,345,1,4,1,SHF,RB.SHF
12563,0,RB2306.SHF,2022-12-01,17398,345,1,3,1,SHF,RB.SHF
12564,0,RB2307.SHF,2022-12-01,8712,345,2500,3,1,SHF,RB.SHF
12565,0,RB2308.SHF,2022-12-01,4269,345,1,3,1,SHF,RB.SHF
12566,0,RB2309.SHF,2022-12-01,5261,345,1,3,1,SHF,RB.SHF
12567,0,RB2310.SHF,2022-12-01,15361,345,1,3,1,SHF,RB.SHF
12568,0,RB2311.SHF,2022-12-01,3870,345,393,3,1,SHF,RB.SHF
12569,0,RM2301.CZC,2022-12-01,37914,345,0,1,0,CZC,RM.CZC
12570,0,RM2303.CZC,2022-12-01,15577,345,0,1,0,CZC,RM.CZC
12571,0,RM2305.CZC,2022-12-01,26824,345,0,1,0,CZC,RM.CZC
12572,0,RM2307.CZC,2022-12-01,14256,345,1,1,0,CZC,RM.CZC
12573,0,RM2308.CZC,2022-12-01,10421,345,7,1,0,CZC,RM.CZC
12574,0,RM2309.CZC,2022-12-01,9977,345,0,1,0,CZC,RM.CZC
12575,0,RM2311.CZC,2022-12-01,4410,345,11,1,0,CZC,RM.CZC
12576,0,RR2212.DCE,2022-12-01,9,345,6,2,0,DCE,RR.DCE
12577,0,RR2301.DCE,2022-12-01,4573,345,0,2,0,DCE,RR.DCE
12578,0,RR2302.DCE,2022-12-01,3545,345,2,2,0,DCE,RR.DCE
12579,0,RR2303.DCE,2022-12-01,2527,345,14,2,0,DCE,RR.DCE
12580,0,RR2304.DCE,2022-12-01,1757,345,20,2,0,DCE,RR.DCE
12581,0,RR2305.DCE,2022-12-01,2013,345,32,2,0,DCE,RR.DCE
12582,0,RR2306.DCE,2022-12-01,278,345,75,2,0,DCE,RR.DCE
12583,0,RR2307.DCE,2022-12-01,244,345,18,2,0,DCE,RR.DCE
12584,0,RR2308.DCE,2022-12-01,182,345,123,2,0,DCE,RR.DCE
12585,0,RR2309.DCE,2022-12-01,195,345,9,2,0,DCE,RR.DCE
12586,0,RR2310.DCE,2022-12-01,135,345,135,2,0,DCE,RR.DCE
12587,0,RR2311.DCE,2022-12-01,575,345,112,2,0,DCE,RR.DCE
12588,0,RS2307.CZC,2022-12-01,505,225,505,2,0,CZC,RS.CZC
12589,0,RS2308.CZC,2022-12-01,1033,225,1033,2,0,CZC,RS.CZC
12590,0,RS2309.CZC,2022-12-01,567,225,32,1,0,CZC,RS.CZC
12591,0,RS2311.CZC,2022-12-01,434,225,434,2,0,CZC,RS.CZC
12592,0,RU2301.SHF,2022-12-01,33699,345,1,5,1,SHF,RU.SHF
12593,0,RU2303.SHF,2022-12-01,23220,345,1,4,1,SHF,RU.SHF
12594,0,RU2304.SHF,2022-12-01,23169,345,1,3,1,SHF,RU.SHF
12595,0,RU2305.SHF,2022-12-01,31243,345,1,4,1,SHF,RU.SHF
12596,0,RU2306.SHF,2022-12-01,22530,345,1,3,1,SHF,RU.SHF
12597,0,RU2307.SHF,2022-12-01,7900,345,1,3,1,SHF,RU.SHF
12598,0,RU2308.SHF,2022-12-01,5621,345,1,3,1,SHF,RU.SHF
12599,0,RU2309.SHF,2022-12-01,12213,345,1,3,1,SHF,RU.SHF
12600,0,RU2310.SHF,2022-12-01,7362,345,155,3,1,SHF,RU.SHF
12601,0,RU2311.SHF,2022-12-01,3953,345,523,3,1,SHF,RU.SHF
12602,0,SA2212.CZC,2022-12-01,4859,345,141,1,0,CZC,SA.CZC
12603,0,SA2301.CZC,2022-12-01,39655,345,0,1,0,CZC,SA.CZC
12604,0,SA2302.CZC,2022-12-01,18876,345,0,1,0,CZC,SA.CZC
12605,0,SA2303.CZC,2022-12-01,19028,345,0,1,0,CZC,SA.CZC
12606,0,SA2304.CZC,2022-12-01,13478,345,0,1,0,CZC,SA.CZC
12607,0,SA2305.CZC,2022-12-01,40481,345,0,1,0,CZC,SA.CZC
12608,0,SA2306.CZC,2022-12-01,4755,345,27,1,0,CZC,SA.CZC
12609,0,SA2307.CZC,2022-12-01,11265,345,104,1,0,CZC,SA.CZC
12610,0,SA2308.CZC,2022-12-01,9281,345,4,1,0,CZC,SA.CZC
12611,0,SA2309.CZC,2022-12-01,29081,345,0,1,0,CZC,SA.CZC
12612,0,SA2310.CZC,2022-12-01,9955,345,21,1,0,CZC,SA.CZC
12613,0,SA2311.CZC,2022-12-01,15581,345,14,1,0,CZC,SA.CZC
12614,0,SF2212.CZC,2022-12-01,11354,225,0,1,0,CZC,SF.CZC
12615,0,SF2301.CZC,2022-12-01,20555,225,0,1,0,CZC,SF.CZC
12616,0,SF2302.CZC,2022-12-01,15771,225,0,1,0,CZC,SF.CZC
12617,0,SF2303.CZC,2022-12-01,14126,225,0,1,0,CZC,SF.CZC
12618,0,SF2304.CZC,2022-12-01,11042,225,2,1,0,CZC,SF.CZC
12619,0,SF2305.CZC,2022-12-01,11868,225,0,1,0,CZC,SF.CZC
12620,0,SF2306.CZC,2022-12-01,3491,225,293,1,0,CZC,SF.CZC
12621,0,SF2307.CZC,2022-12-01,2973,225,2973,1,0,CZC,SF.CZC
12622,0,SF2308.CZC,2022-12-01,1936,225,1730,0,0,CZC,SF.CZC
12623,0,SF2309.CZC,2022-12-01,3253,225,268,1,0,CZC,SF.CZC
12624,0,SF2310.CZC,2022-12-01,1456,225,477,0,0,CZC,SF.CZC
12625,0,SF2311.CZC,2022-12-01,2613,225,2613,1,0,CZC,SF.CZC
12626,0,SM2212.CZC,2022-12-01,14850,225,0,1,0,CZC,SM.CZC
12627,0,SM2301.CZC,2022-12-01,15913,225,0,1,0,CZC,SM.CZC
12628,0,SM2302.CZC,2022-12-01,9456,225,0,1,0,CZC,SM.CZC
12629,0,SM2303.CZC,2022-12-01,9358,225,0,1,0,CZC,SM.CZC
12630,0,SM2304.CZC,2022-12-01,7255,225,1,1,0,CZC,SM.CZC
12631,0,SM2305.CZC,2022-12-01,7802,225,0,1,0,CZC,SM.CZC
12632,0,SM2306.CZC,2022-12-01,2346,225,1567,0,0,CZC,SM.CZC
12633,0,SM2307.CZC,2022-12-01,2705,225,1850,1,0,CZC,SM.CZC
12634,0,SM2308.CZC,2022-12-01,1898,225,1217,1,0,CZC,SM.CZC
12635,0,SM2309.CZC,2022-12-01,1750,225,180,1,0,CZC,SM.CZC
12636,0,SM2310.CZC,2022-12-01,1068,225,259,1,0,CZC,SM.CZC
12637,0,SM2311.CZC,2022-12-01,916,225,916,2,0,CZC,SM.CZC
12638,0,SN2212.SHF,2022-12-01,17942,465,4,3,1,SHF,SN.SHF
12639,0,SN2301.SHF,2022-12-01,41250,465,1,4,1,SHF,SN.SHF
12640,0,SN2302.SHF,2022-12-01,49141,465,1,3,1,SHF,SN.SHF
12641,0,SN2303.SHF,2022-12-01,50224,465,1,3,1,SHF,SN.SHF
12642,0,SN2304.SHF,2022-12-01,40957,465,479,3,1,SHF,SN.SHF
12643,0,SN2305.SHF,2022-12-01,35803,465,2,3,1,SHF,SN.SHF
12644,0,SN2306.SHF,2022-12-01,22299,465,3526,3,1,SHF,SN.SHF
12645,0,SN2307.SHF,2022-12-01,22082,465,5947,3,1,SHF,SN.SHF
12646,0,SN2308.SHF,2022-12-01,23961,465,23961,3,1,SHF,SN.SHF
12647,0,SN2309.SHF,2022-12-01,16591,465,1,3,1,SHF,SN.SHF
12648,0,SN2310.SHF,2022-12-01,13578,465,2106,3,1,SHF,SN.SHF
12649,0,SN2311.SHF,2022-12-01,14955,465,3847,3,1,SHF,SN.SHF
12650,0,SP2212.SHF,2022-12-01,2368,345,1,3,1,SHF,SP.SHF
12651,0,SP2301.SHF,2022-12-01,29742,345,1,4,1,SHF,SP.SHF
12652,0,SP2302.SHF,2022-12-01,15350,345,4,3,1,SHF,SP.SHF
12653,0,SP2303.SHF,2022-12-01,15964,345,1,4,1,SHF,SP.SHF
12654,0,SP2304.SHF,2022-12-01,11955,345,233,4,1,SHF,SP.SHF
12655,0,SP2305.SHF,2022-12-01,20244,345,1,4,1,SHF,SP.SHF
12656,0,SP2306.SHF,2022-12-01,8366,345,7,3,1,SHF,SP.SHF
12657,0,SP2307.SHF,2022-12-01,6954,345,542,3,1,SHF,SP.SHF
12658,0,SP2308.SHF,2022-12-01,4664,345,223,3,1,SHF,SP.SHF
12659,0,SP2309.SHF,2022-12-01,3075,345,1,3,1,SHF,SP.SHF
12660,0,SP2310.SHF,2022-12-01,2705,345,356,3,1,SHF,SP.SHF
12661,0,SP2311.SHF,2022-12-01,2861,345,1,3,1,SHF,SP.SHF
12662,0,SR2301.CZC,2022-12-01,17754,345,0,1,0,CZC,SR.CZC
12663,0,SR2303.CZC,2022-12-01,28663,345,0,1,0,CZC,SR.CZC
12664,0,SR2305.CZC,2022-12-01,16704,345,0,1,0,CZC,SR.CZC
12665,0,SR2307.CZC,2022-12-01,13860,345,0,1,0,CZC,SR.CZC
12666,0,SR2309.CZC,2022-12-01,7425,345,0,1,0,CZC,SR.CZC
12667,0,SR2311.CZC,2022-12-01,2625,345,219,0,0,CZC,SR.CZC
12668,0,SS2212.SHF,2022-12-01,2805,465,145,3,1,SHF,SS.SHF
12669,0,SS2301.SHF,2022-12-01,31062,465,1,4,1,SHF,SS.SHF
12670,0,SS2302.SHF,2022-12-01,21093,465,1,3,1,SHF,SS.SHF
12671,0,SS2303.SHF,2022-12-01,14672,465,1,3,1,SHF,SS.SHF
12672,0,SS2304.SHF,2022-12-01,12362,465,32,3,1,SHF,SS.SHF
12673,0,SS2305.SHF,2022-12-01,8087,465,117,3,1,SHF,SS.SHF
12674,0,SS2306.SHF,2022-12-01,5625,465,712,3,1,SHF,SS.SHF
12675,0,SS2307.SHF,2022-12-01,6415,465,3223,3,1,SHF,SS.SHF
12676,0,SS2308.SHF,2022-12-01,6601,465,1411,3,1,SHF,SS.SHF
12677,0,SS2309.SHF,2022-12-01,8348,465,198,3,1,SHF,SS.SHF
12678,0,SS2310.SHF,2022-12-01,5821,465,732,3,1,SHF,SS.SHF
12679,0,SS2311.SHF,2022-12-01,4958,465,465,3,1,SHF,SS.SHF
12680,0,T2212.CFE,2022-12-01,1264,255,28,5,1,CFE,T.CFE
12681,0,T2303.CFE,2022-12-01,20088,255,1,4,1,CFE,T.CFE
12682,0,T2306.CFE,2022-12-01,8531,255,1,3,1,CFE,T.CFE
12683,0,TA2212.CZC,2022-12-01,6330,345,0,1,0,CZC,TA.CZC
12684,0,TA2301.CZC,2022-12-01,39658,345,0,1,0,CZC,TA.CZC
12685,0,TA2302.CZC,2022-12-01,25699,345,0,1,0,CZC,TA.CZC
12686,0,TA2303.CZC,2022-12-01,28046,345,0,1,0,CZC,TA.CZC
12687,0,TA2304.CZC,2022-12-01,27279,345,0,1,0,CZC,TA.CZC
12688,0,TA2305.CZC,2022-12-01,34609,345,0,1,0,CZC,TA.CZC
12689,0,TA2306.CZC,2022-12-01,12378,345,19,1,0,CZC,TA.CZC
12690,0,TA2307.CZC,2022-12-01,7673,345,12,1,0,CZC,TA.CZC
12691,0,TA2308.CZC,2022-12-01,7822,345,40,1,0,CZC,TA.CZC
12692,0,TA2309.CZC,2022-12-01,13470,345,0,1,0,CZC,TA.CZC
12693,0,TA2310.CZC,2022-12-01,4334,345,29,1,0,CZC,TA.CZC
12694,0,TA2311.CZC,2022-12-01,4360,345,125,1,0,CZC,TA.CZC
12695,0,TF2212.CFE,2022-12-01,426,255,12,4,1,CFE,TF.CFE
12696,0,TF2303.CFE,2022-12-01,15411,255,1,3,1,CFE,TF.CFE
12697,0,TF2306.CFE,2022-12-01,6011,255,4,3,1,CFE,TF.CFE
12698,0,TS2212.CFE,2022-12-01,288,255,54,4,1,CFE,TS.CFE
12699,0,TS2303.CFE,2022-12-01,8949,255,1,3,1,CFE,TS.CFE
12700,0,TS2306.CFE,2022-12-01,2327,255,22,3,1,CFE,TS.CFE
12701,0,UR2212.CZC,2022-12-01,6884,225,6884,2,0,CZC,UR.CZC
12702,0,UR2301.CZC,2022-12-01,20598,225,0,1,0,CZC,UR.CZC
12703,0,UR2302.CZC,2022-12-01,5477,225,0,1,0,CZC,UR.CZC
12704,0,UR2303.CZC,2022-12-01,6403,225,1,1,0,CZC,UR.CZC
12705,0,UR2304.CZC,2022-12-01,5775,225,4,1,0,CZC,UR.CZC
12706,0,UR2305.CZC,2022-12-01,10567,225,0,1,0,CZC,UR.CZC
12707,0,UR2306.CZC,2022-12-01,2770,225,0,1,0,CZC,UR.CZC
12708,0,UR2307.CZC,2022-12-01,1796,225,647,1,0,CZC,UR.CZC
12709,0,UR2308.CZC,2022-12-01,1339,225,200,0,0,CZC,UR.CZC
12710,0,UR2309.CZC,2022-12-01,2881,225,0,1,0,CZC,UR.CZC
12711,0,UR2310.CZC,2022-12-01,707,225,223,0,0,CZC,UR.CZC
12712,0,UR2311.CZC,2022-12-01,522,225,148,1,0,CZC,UR.CZC
12713,0,V2212.DCE,2022-12-01,757,345,0,2,0,DCE,V.DCE
12714,0,V2301.DCE,2022-12-01,40643,345,0,2,0,DCE,V.DCE
12715,0,V2302.DCE,2022-12-01,29756,345,0,2,0,DCE,V.DCE
12716,0,V2303.DCE,2022-12-01,26545,345,0,2,0,DCE,V.DCE
12717,0,V2304.DCE,2022-12-01,25923,345,1,2,0,DCE,V.DCE
12718,0,V2305.DCE,2022-12-01,35527,345,0,2,0,DCE,V.DCE
12719,0,V2306.DCE,2022-12-01,23782,345,45,2,0,DCE,V.DCE
