,tickers,normalize_method,normed_method,outlier_method,period,mean,median,range,IQR,IC,IC_2sigma,count_2sigma,normal_test_p_value
0,A.DCE,None,minmax,None,20,0.48169625470869576,0.4624294624294625,1.0,0.7472373475712206,-0.011731809464302249,,0,3.416235113301045e-35
1,A.DCE,None,ts_zscore,None,20,-0.03380399677906754,-0.14542995090018554,7.5481696891957,2.132134873017208,-0.011697795313269687,0.03691359300301809,49,6.173557707932079e-15
0,A.DCE,None,minmax,None,40,0.48761549983518354,0.48287617707967023,1.0,0.6512753952945796,-0.020944059336816905,,0,5.682587015886351e-31
1,A.DCE,None,ts_zscore,None,40,0.006515845343038402,-0.05588827755954334,9.987335880611662,2.071638330040966,-0.020510301158571047,-0.2049296625037789,46,5.773604250941533e-12
0,A.DCE,None,minmax,None,60,0.4767718457258417,0.4560669456066946,1.0,0.605814328263205,-0.03381158438523385,,0,2.524362720797637e-29
1,A.DCE,None,ts_zscore,None,60,-0.009576888444900246,-0.05305035190924659,9.9460029905569,2.053287381484265,-0.02732224162207293,-0.13106874391682094,55,2.648253361395292e-12
0,A.DCE,None,minmax,None,90,0.47482471683819044,0.4360113862030456,1.0,0.5355614154246291,-0.03642210480511022,,0,3.998076798301142e-26
1,A.DCE,None,ts_zscore,None,90,0.009866050115664661,-0.12699665621866169,9.432224960648284,1.9331471695148674,-0.0345459739183489,-0.22127480699200952,54,2.483369846567607e-12
0,A.DCE,None,minmax,None,180,0.48230646783846987,0.4648956356736243,1.0,0.47895206233215826,-0.02592696903667348,,0,8.151634841761253e-23
1,A.DCE,None,ts_zscore,None,180,0.04982054205562645,-0.07305288524832299,8.984971505297619,1.921138506617299,-0.023575229864299198,-0.28010463892465404,59,1.3184037195301812e-11
0,A.DCE,None,minmax,None,256,0.4958344131650283,0.46153035827979394,1.0,0.48998820685963246,-0.014761585497010038,,0,9.438966855571835e-24
1,A.DCE,None,ts_zscore,None,256,0.0845128941221916,-0.07740418089210671,9.209932833457032,2.0242045618775277,-0.014681598598837031,-0.171063026946056,63,3.066802047773168e-14
0,A.DCE,None,minmax,None,512,0.5188641022504072,0.4804549147034931,1.0,0.5581878585413499,-0.009864488333662038,,0,8.086942280848088e-28
1,A.DCE,None,ts_zscore,None,512,0.09827745339686994,-0.1713450756126748,7.914349494993697,2.223559755982212,-0.003527802952846329,-0.019291587678026707,41,8.847207435282882e-19
0,A.DCE,None,minmax,None,1024,0.5083615224578841,0.4476035743298132,1.0,0.5848419289258912,-0.011452155652478495,,0,3.751073191214065e-30
1,A.DCE,None,ts_zscore,None,1024,0.22034792785694454,-0.3335923968909582,7.679643864656524,2.785949576653656,-0.0006777222284655366,-0.10514240859801212,39,6.431187759442321e-27
0,AL.SHF,None,minmax,None,20,0.5203199479680768,0.5431162652393696,1.0,0.6948577897912769,0.03381248783931054,,0,1.0994841310332337e-33
1,AL.SHF,None,ts_zscore,None,20,0.10970942330800586,0.15380587027821546,6.86755609052331,2.1984367166411776,0.025298748136098753,-0.14288808239524808,29,6.097232998423092e-17
0,AL.SHF,None,minmax,None,40,0.5183880851571573,0.5295230508812108,1.0,0.6876432895853077,0.03532620214099261,,0,1.8484591361330868e-32
1,AL.SHF,None,ts_zscore,None,40,0.13851484786995868,0.21774803262913772,7.321458689188688,2.4056812573914774,0.03572946041003054,-0.1602385253858858,39,6.855792560243293e-16
0,AL.SHF,None,minmax,None,60,0.5145969572121716,0.5378163878163877,1.0,0.6305754194194313,0.01803063037794288,,0,1.3598181656809426e-30
1,AL.SHF,None,ts_zscore,None,60,0.15085444548041566,0.25733290260659836,8.00732953382853,2.3359607877721333,0.02357431923608048,-0.09775391640517102,47,4.107347464530828e-14
0,AL.SHF,None,minmax,None,90,0.525009537075339,0.5576437923695967,1.0,0.5822640302354016,0.01215840606097371,,0,2.7908795268861264e-28
1,AL.SHF,None,ts_zscore,None,90,0.20510247494181372,0.3069349638819021,9.573993469739737,2.1823043090553593,0.019622471416095914,0.1472638849084932,70,8.050943023363288e-08
0,AL.SHF,None,minmax,None,180,0.5367406282422506,0.5503456221198157,1.0,0.5691831152332643,0.019267550107136506,,0,4.605837869360256e-28
1,AL.SHF,None,ts_zscore,None,180,0.21907901128472018,0.36609011086799637,10.0200123740727,2.120483839377951,0.01414865795783183,-0.021330958753915864,64,2.426890285955885e-12
0,AL.SHF,None,minmax,None,256,0.54192418009953,0.5694289951798295,1.0,0.5750051391861242,0.02604986844473622,,0,1.9025134047877821e-28
1,AL.SHF,None,ts_zscore,None,256,0.21042844578350312,0.3642622181562212,10.087114344171926,2.056156507422076,0.013353359299389897,-0.13041129657581838,64,3.572650240340466e-16
0,AL.SHF,None,minmax,None,512,0.5708158780692774,0.6144888082274652,1.0,0.5562903490627196,0.020772852700636803,,0,5.58985104102659e-27
1,AL.SHF,None,ts_zscore,None,512,0.41273722843087707,0.44978479838438323,10.11994392722346,2.002030006205637,0.008183296777821111,-0.13772015743987065,76,3.901707082420991e-11
0,AL.SHF,None,minmax,None,1024,0.6287653853963013,0.6236559139784946,1.0,0.2672686013534823,0.0019914681562430156,0.11727942815923172,113,3.274990560689634e-26
1,AL.SHF,None,ts_zscore,None,1024,0.8001333045368494,0.6800157868603762,8.789796944454206,1.3784644769039112,-0.004157748310865626,0.03709957262784002,123,6.453772740569885e-18
0,AP.CZC,None,minmax,None,20,0.47323924453629856,0.44594594594594594,1.0,0.7404970553476399,0.007523733788671235,,0,1.7064339956672315e-28
1,AP.CZC,None,ts_zscore,None,20,-0.0435770185519823,-0.1533165756595298,8.29303941777443,2.182043751085506,0.00087011786810569,0.09020070560349126,23,5.788670584538913e-11
0,AP.CZC,None,minmax,None,40,0.46923278689174,0.45336481700118064,1.0,0.6606471291120096,-0.008340836883901743,,0,9.924583243982938e-26
1,AP.CZC,None,ts_zscore,None,40,-0.07628092280671134,-0.11892880545763282,10.442280597495888,2.1692798535445252,-0.010352718323089689,-0.029173141563409048,32,1.2654130898681615e-07
0,AP.CZC,None,minmax,None,60,0.4721135644486984,0.46008119079837617,1.0,0.6631367314638,-0.004242695172801797,,0,1.7656665406043455e-24
1,AP.CZC,None,ts_zscore,None,60,-0.06503400370404284,-0.1352534039073136,10.116084142259888,2.1774847209074046,-0.0010043995411606957,-0.087850607827942,37,2.089797590087983e-06
0,AP.CZC,None,minmax,None,90,0.47203073940018925,0.4311827956989247,1.0,0.6530717878894532,-0.005069151621502948,,0,3.2311904394338214e-24
1,AP.CZC,None,ts_zscore,None,90,-0.08583912899170566,-0.19703777703962486,10.881974841760304,2.1258717733043655,-0.007429449624620791,0.04394972383589997,41,6.706477506668307e-07
0,AP.CZC,None,minmax,None,180,0.47837395938177624,0.42160493827160495,1.0,0.6227630372755402,0.009647139287285354,,0,3.986717790446448e-23
1,AP.CZC,None,ts_zscore,None,180,-0.013591294274455207,-0.18356078923141955,9.331430212939068,2.1920449218662252,0.004630079538260869,0.0500790439275485,39,5.707434524993005e-10
0,AP.CZC,None,minmax,None,256,0.47799758006758764,0.42178954276963465,1.0,0.6224075013932613,-0.0027343380538761694,,0,1.2771157917714271e-23
1,AP.CZC,None,ts_zscore,None,256,0.011820922562056487,-0.3614138857933219,6.189476766499782,2.2925171734666008,0.002523218335241712,0.0014886841500014664,16,2.790153230679814e-20
0,AP.CZC,None,minmax,None,512,0.46315312167006334,0.4421544856252165,1.0,0.5654172852265058,-0.004090806834972865,,0,2.3511917238578114e-23
1,AP.CZC,None,ts_zscore,None,512,-0.024177948906089503,-0.358084499476424,6.189476766499782,2.252799274317277,-0.0057168708910789404,-0.06211158192555745,13,7.659307381901544e-23
0,AP.CZC,None,minmax,None,1024,0.4128584955908052,0.4148148148148148,1.0,0.4322507639919007,-0.013853845062177383,,0,3.262814532060593e-21
1,AP.CZC,None,ts_zscore,None,1024,-0.23232483323682662,-0.358084499476424,6.189476766499782,1.7127431334721708,-0.01033732810946801,0.1378219183893402,50,9.334078085615775e-18
0,BU.SHF,None,minmax,None,20,0.5255271833839258,0.5384615384615384,1.0,0.7222101133391456,0.02801879689422339,,0,1.2364432737349423e-34
1,BU.SHF,None,ts_zscore,None,20,0.08515826937328817,0.14560185152715288,6.8817679732453705,2.1828793728841616,0.021030110207483473,0.14484333025936655,39,2.880550683506851e-15
0,BU.SHF,None,minmax,None,40,0.5126328739298054,0.5,1.0,0.6921622274080631,0.023241250948048086,,0,5.265889226685464e-33
1,BU.SHF,None,ts_zscore,None,40,0.10227898030852059,0.11829980295586978,7.57615650710585,2.325411799773011,0.019116248561653643,-0.04505916098375367,33,3.1673324681084217e-17
0,BU.SHF,None,minmax,None,60,0.5110756444925237,0.5049833887043189,1.0,0.6598360655737705,0.006313678897046139,,0,2.2372847787816263e-31
1,BU.SHF,None,ts_zscore,None,60,0.11587487000568697,0.12338576750845355,7.52785998270228,2.3107284947368827,0.013359967893334972,0.04958755814131077,35,9.989363420039791e-16
0,BU.SHF,None,minmax,None,90,0.5204764365184291,0.5483870967741935,1.0,0.6211282788357887,-0.0006168889764098045,,0,6.034943610454937e-30
1,BU.SHF,None,ts_zscore,None,90,0.15446120182504755,0.26112401620557546,8.042857812435223,2.27959110852741,0.004942084100698453,-0.0313410830326095,41,2.1660047345127553e-13
0,BU.SHF,None,minmax,None,180,0.5519905126814729,0.5768595041322314,1.0,0.44306849571609164,-0.00876924971214559,,0,9.955463278073525e-24
1,BU.SHF,None,ts_zscore,None,180,0.2856639512337021,0.28195432097580264,9.024851090515794,1.8630709608638194,-0.005112574465124261,0.07831417093808642,46,1.31539749759213e-07
0,BU.SHF,None,minmax,None,256,0.554669068362015,0.5853350189633375,1.0,0.46064022431216783,-0.006155339229644837,,0,1.8748038296768168e-23
1,BU.SHF,None,ts_zscore,None,256,0.3443961125257957,0.2822114363763553,9.131291798059742,1.976825406366455,0.0012301573657093772,0.002292674562218444,47,2.629674042964325e-07
0,BU.SHF,None,minmax,None,512,0.5439912236914196,0.5591677503250976,1.0,0.47470187449635404,-0.01187727882445988,,0,3.0475556508271745e-24
1,BU.SHF,None,ts_zscore,None,512,0.26138940773440494,0.47013927194226807,7.803040573761722,2.007129855520965,-0.01667765660486245,-0.05183549161584853,48,3.185023452660987e-14
0,BU.SHF,None,minmax,None,1024,0.5305736076234087,0.5676810073452256,1.0,0.3768582540408524,-0.028039478898753824,,0,5.907484222112732e-22
1,BU.SHF,None,ts_zscore,None,1024,0.3674788243471382,0.49921601278265154,6.238393442843327,1.7068331210034189,-0.02812902228231299,-0.11916853478084288,73,4.697547472537478e-12
0,C.DCE,None,minmax,None,20,0.5355819253473735,0.5718778077268643,1.0,0.7254679691219816,0.013526208533700427,,0,2.565213363532321e-35
1,C.DCE,None,ts_zscore,None,20,0.14122397994922378,0.21158499084622978,8.019214169823202,2.1670885588127833,0.006748120113676424,-0.36324732496785317,32,4.1579603301072324e-16
0,C.DCE,None,minmax,None,40,0.5521121703359099,0.6023291717008994,1.0,0.6427214682640962,0.013260982571149119,,0,2.475977840473158e-32
1,C.DCE,None,ts_zscore,None,40,0.23181179156264117,0.4001987832102357,10.65544740283531,2.2305916229626965,0.011759729840317295,-0.023537850992849697,37,9.586928690144547e-13
0,C.DCE,None,minmax,None,60,0.5590731742913095,0.6452898085079039,1.0,0.633844152839685,0.024517693217863627,,0,5.04213057092858e-33
1,C.DCE,None,ts_zscore,None,60,0.2678096658714995,0.4489736104504591,11.190478912894125,2.1796031762897488,0.020121984973452814,0.010723353421506703,47,1.2912597380232427e-10
0,C.DCE,None,minmax,None,90,0.5624323392520516,0.6293564356435644,1.0,0.6177879165801851,0.017807704160758997,,0,6.491297859442749e-32
1,C.DCE,None,ts_zscore,None,90,0.24574989840923214,0.45127138424954,10.57899471953764,2.182508929710676,0.014621039486961874,-0.26971862011865705,53,3.256360906291923e-14
0,C.DCE,None,minmax,None,180,0.5808333762593758,0.6211556383970177,1.0,0.5630038943314133,0.018790548287661725,,0,1.5122703790277867e-30
1,C.DCE,None,ts_zscore,None,180,0.36508659600987076,0.5110805915185959,9.824141949124613,2.1802496924826174,0.01591203153226702,-0.13016687623354659,56,6.601791731558962e-14
0,C.DCE,None,minmax,None,256,0.5919092399470454,0.6378600823045267,1.0,0.5233675898569359,0.02047433648762156,,0,3.922834544965256e-30
1,C.DCE,None,ts_zscore,None,256,0.43775265394409757,0.6308754677003591,9.909762740913976,2.092379743730649,0.019831290896039834,-0.0864590786162156,57,4.532941286461119e-16
0,C.DCE,None,minmax,None,512,0.6046389550663561,0.7261159138308568,1.0,0.6354127794666649,0.02487599907277785,,0,9.14568002926819e-37
1,C.DCE,None,ts_zscore,None,512,0.5566639353018745,0.8859028803760733,10.702350724174515,2.090752678595101,0.030862244921565186,0.0009246509830356017,66,1.1680056270533748e-16
0,C.DCE,None,minmax,None,1024,0.5228053342500538,0.4542665923034021,1.0,0.6243518584815112,0.028579254284842797,,0,7.173231519713529e-32
1,C.DCE,None,ts_zscore,None,1024,0.394186322927252,0.24886145967233353,9.821617682057935,2.2902347299759054,0.030830162664255024,-0.04895215039022999,61,9.708297360466744e-11
0,CF.CZC,None,minmax,None,20,0.4974480227517082,0.49212549603174605,1.0,0.6615103516944747,0.015375124459133322,,0,8.196275420430498e-32
1,CF.CZC,None,ts_zscore,None,20,0.010224973518328169,-0.029045184416853845,7.538887150135127,2.034705023170893,0.020161856404645,0.06267232121852705,55,5.458910212752244e-09
0,CF.CZC,None,minmax,None,40,0.5001283876144813,0.5294117647058824,1.0,0.5887197465129748,0.0010083412274299222,,0,1.5251566822461336e-28
1,CF.CZC,None,ts_zscore,None,40,0.06271272850150718,0.08648425066063076,8.524489980701716,2.0666321637064975,0.01945118889936563,0.049223585832238695,65,5.805625278298976e-06
0,CF.CZC,None,minmax,None,60,0.5022569487994754,0.5149206349206349,1.0,0.5599648595574347,0.012717931385867888,,0,6.174044141429548e-27
1,CF.CZC,None,ts_zscore,None,60,0.0893711345425716,0.10309212041666002,8.898249806652322,1.92216887980191,0.018261586911467353,0.02887329176556126,80,0.00039169201045297086
0,CF.CZC,None,minmax,None,90,0.49110370033533646,0.4740217792543374,1.0,0.558963608926517,0.0270582654149432,,0,1.8665120781893742e-26
1,CF.CZC,None,ts_zscore,None,90,0.07369329545490996,0.07955567840292374,9.937460857791057,2.1177264835360443,0.028449673647492197,0.1095983145188132,83,0.008130469359457493
0,CF.CZC,None,minmax,None,180,0.48380715466443264,0.44559585492227977,1.0,0.5829143612046526,0.020107901276623808,,0,1.01845306019198e-28
1,CF.CZC,None,ts_zscore,None,180,0.013386834988555727,-0.015703094567045887,10.482428089602072,2.3381572481030637,0.02642476837928085,0.08371550422658254,64,1.4149797999962743e-10
0,CF.CZC,None,minmax,None,256,0.4971842589248921,0.48811681174058996,1.0,0.6263690518193896,0.020188416314457676,,0,2.2998814986550043e-31
1,CF.CZC,None,ts_zscore,None,256,0.07095044534962569,0.0979532807850782,9.731303680163254,2.4583990177921544,0.011964655824755558,-0.2196802516829253,41,7.102442069387743e-17
0,CF.CZC,None,minmax,None,512,0.5409035142174686,0.6813766788766789,1.0,0.6330010595442865,0.0076574729238198455,,0,5.1936743354940204e-36
1,CF.CZC,None,ts_zscore,None,512,0.19571740066822593,0.5396277060155732,8.004116476199798,2.7289420530673416,-0.005009670609923966,-0.24010339786678117,24,8.652817309458279e-21
0,CF.CZC,None,minmax,None,1024,0.5858234201087243,0.6609611586570112,1.0,0.4874337901681652,-0.012252083000826225,0.013649478839137018,40,1.322864403680922e-29
1,CF.CZC,None,ts_zscore,None,1024,0.38405739283789253,0.64967526797834,8.626135597724907,2.291419304082046,-0.021298209302889354,-0.15632642216327847,64,3.012886240746416e-15
0,CJ.CZC,None,minmax,None,20,0.4626914544214935,0.4131944444444444,1.0,0.6835310106251544,-0.01773861257213502,,0,1.5212537584511104e-22
1,CJ.CZC,None,ts_zscore,None,20,-0.13446082607731707,-0.2920493507651698,7.806729477986501,2.009853899448922,-0.02995691584271194,-0.09620448725393389,23,1.5241719211189775e-06
0,CJ.CZC,None,minmax,None,40,0.4602562045854429,0.4240506329113924,1.0,0.6320892410341952,-0.017706214561786143,,0,8.074816940059895e-20
1,CJ.CZC,None,ts_zscore,None,40,-0.20273296593202697,-0.36875546960679756,9.061176455799089,2.0070016872373855,-0.010877699880806427,0.14706911198892306,26,2.064151703962125e-05
0,CJ.CZC,None,minmax,None,60,0.4533262658894444,0.40932642487046633,1.0,0.6016233171535855,-0.00616269478203264,,0,8.703138421970287e-19
1,CJ.CZC,None,ts_zscore,None,60,-0.24986302812924704,-0.3882934725157279,10.453272375361985,2.1209321888515746,-0.004737076895605432,0.24787211756666278,22,4.889417759557091e-09
0,CJ.CZC,None,minmax,None,90,0.4429066659678836,0.3901345291479821,1.0,0.5789247311827957,-0.022748637190110537,,0,6.305254012549638e-19
1,CJ.CZC,None,ts_zscore,None,90,-0.27440871516581355,-0.44580746589396786,9.576199314587988,2.0778826379075968,-0.014811701663516448,0.208162208996625,28,5.2600062083740795e-09
0,CJ.CZC,None,minmax,None,180,0.44498538754703687,0.42802056555269924,1.0,0.48070175438596485,-0.038236071506639914,,0,2.53420272302283e-15
1,CJ.CZC,None,ts_zscore,None,180,-0.2562616382566206,-0.41621823054620716,9.581541682398043,1.8839052236917342,-0.028446249458569484,0.09544741675890347,31,2.7880093789178773e-09
0,CJ.CZC,None,minmax,None,256,0.4361076167816587,0.4059633027522936,1.0,0.382920263622018,-0.045755896423865024,-0.062038314318234505,23,1.1009418203478116e-11
1,CJ.CZC,None,ts_zscore,None,256,-0.20275611315033204,-0.46281136560952957,9.55568093419286,1.7469521696734402,-0.03477115276155869,-0.026716918081558256,33,3.8281057739963237e-14
0,CJ.CZC,None,minmax,None,512,0.4175274656340341,0.40152851263962375,1.0,0.31190081502970024,-0.049117758164591595,-0.06866646459902254,36,2.163043398908937e-12
1,CJ.CZC,None,ts_zscore,None,512,-0.04227584083143947,-0.2671195486406809,9.17330701679374,1.7668513602832228,-0.041882659953860674,0.13599398891520428,42,5.0982071356245e-16
0,CJ.CZC,None,minmax,None,1024,0.4175274656340341,0.40152851263962375,1.0,0.31190081502970024,-0.049117758164591595,-0.06866646459902254,36,2.163043398908937e-12
1,CJ.CZC,None,ts_zscore,None,1024,-0.003584389236541739,-0.22693477566180406,9.17330701679374,1.858249358388371,-0.0434735060427704,0.17167319745266105,40,3.412225429443613e-15
0,CS.DCE,None,minmax,None,20,0.5046557155320739,0.5206207482993197,1.0,0.7404489384062916,0.02927131977161372,,0,4.4058004665455655e-35
1,CS.DCE,None,ts_zscore,None,20,0.05733403662434107,0.021553636422534633,7.714486890320483,2.204255682144341,0.024079533917265954,0.07605975148872894,41,5.02967072201195e-17
0,CS.DCE,None,minmax,None,40,0.5276391905286592,0.5678862112990744,1.0,0.6466402745167305,0.022720141214444812,,0,1.8729889702103823e-31
1,CS.DCE,None,ts_zscore,None,40,0.17227705320730696,0.2830589159113178,10.745184692307763,2.213552464516331,0.011505444136194169,-0.44096671764190615,29,2.2253660401244397e-15
0,CS.DCE,None,minmax,None,60,0.5456869625236186,0.6043057794151507,1.0,0.5984041326507079,0.01606942277202018,,0,5.715934380025958e-31
1,CS.DCE,None,ts_zscore,None,60,0.24672874886146842,0.4307341678707324,10.86274922291649,2.1641035847498062,0.01036171961969654,-0.37914099083786795,34,1.019366035537924e-14
0,CS.DCE,None,minmax,None,90,0.5633374168783211,0.6282416192283364,1.0,0.5810673366358478,0.023779339935182654,,0,4.736065328869775e-31
1,CS.DCE,None,ts_zscore,None,90,0.3068494462867843,0.5528754630974773,10.649577667301385,2.135295174609328,0.012225480975226462,-0.2922449750141701,43,1.6074051595816252e-16
0,CS.DCE,None,minmax,None,180,0.5779179118171135,0.6543622848200312,1.0,0.5918431859142861,0.01329643134056742,,0,4.877930569895374e-31
1,CS.DCE,None,ts_zscore,None,180,0.3620999647920767,0.5108060326524578,8.514706098344108,2.2493932185437964,0.01535325249857667,-0.22076259139661206,73,8.093081346479007e-18
0,CS.DCE,None,minmax,None,256,0.5827905006978945,0.6263975674869608,1.0,0.5630685170364386,0.01598899062677353,,0,9.111934926444201e-30
1,CS.DCE,None,ts_zscore,None,256,0.3685747060074793,0.5244273573436707,8.605452227546687,2.167332031025609,0.01707449203370715,-0.013186513392265495,87,2.6623616997658273e-17
0,CS.DCE,None,minmax,None,512,0.6011739937073431,0.6958984218537211,1.0,0.5577660717568184,0.01840326725144473,,0,4.462990585559348e-32
1,CS.DCE,None,ts_zscore,None,512,0.5492834039361886,0.7828602500026081,9.238705063118324,1.935100267804103,0.025689651367892856,0.08657553766683689,98,5.140623038357717e-09
0,CS.DCE,None,minmax,None,1024,0.5382344218955692,0.5217391304347826,1.0,0.560165115543573,0.022889737282272313,,0,1.50766880501686e-26
1,CS.DCE,None,ts_zscore,None,1024,0.4472917387292804,0.4920312965863639,8.320198450016122,2.0017814207641957,0.023350321698446305,0.0484522200257039,84,1.5453683488431125e-07
0,CU.SHF,None,minmax,None,20,0.5144811346603486,0.5254255548373196,1.0,0.6284351650801716,0.028629986208503207,,0,3.034392717269137e-30
1,CU.SHF,None,ts_zscore,None,20,0.07188378382438512,0.11054257024704149,7.625626995867821,1.9614773206374783,0.03006598686482196,0.030279545637625818,51,2.3820154737563826e-08
0,CU.SHF,None,minmax,None,40,0.5156228349853921,0.5320002275571738,1.0,0.5315591170143312,0.020027410514500726,,0,2.0159909891888913e-25
1,CU.SHF,None,ts_zscore,None,40,0.13022075000022967,0.11193861469724237,8.124635958765762,1.912044939535904,0.03147100763853489,0.09589900742132544,81,0.0032841102220118046
0,CU.SHF,None,minmax,None,60,0.5176560709268301,0.5336274404221604,1.0,0.5105115555562401,0.025716764161340493,,0,3.9794388131017925e-24
1,CU.SHF,None,ts_zscore,None,60,0.16037962288793464,0.17295263780010828,9.035035364611419,1.8510627944868472,0.029545269525025578,0.08323399506923819,79,0.01918390579521656
0,CU.SHF,None,minmax,None,90,0.5097017117397001,0.48190767553159264,1.0,0.52166501692707,0.017730781163437924,,0,9.340422745722079e-25
1,CU.SHF,None,ts_zscore,None,90,0.1402675901042126,0.14341572809948738,10.715898162936785,1.9010007458893772,0.02822162860602206,0.11009062101829757,86,0.0005667874356731772
0,CU.SHF,None,minmax,None,180,0.5230651673223178,0.5212303586147344,1.0,0.5280943537430429,0.02639191414754591,,0,1.263290728306112e-25
1,CU.SHF,None,ts_zscore,None,180,0.1340322799173175,0.2124072259830468,12.980957813882839,2.196859558406099,0.024581129976648117,0.09302461177540389,70,5.293452343124727e-10
0,CU.SHF,None,minmax,None,256,0.5265126512681536,0.5792918873071544,1.0,0.560483584576214,0.03601641192650665,,0,6.374389966859403e-28
1,CU.SHF,None,ts_zscore,None,256,0.11711713267638806,0.314274331243858,13.001214177085133,2.340380333352573,0.025321064053072436,0.08476733148031097,63,2.689504837473367e-16
0,CU.SHF,None,minmax,None,512,0.5751173732452544,0.6835367779897896,1.0,0.5623385657473912,0.00820739949729418,,0,1.6173685547681395e-33
1,CU.SHF,None,ts_zscore,None,512,0.3646421397613081,0.4220675135324403,9.724542227460201,2.335793570102391,0.006297003057103651,-0.06327741663286134,48,1.4486434978767059e-15
0,CU.SHF,None,minmax,None,1024,0.6464412291255519,0.7196765498652291,1.0,0.30851411010370433,-0.00669504101672204,0.0780338679417904,85,3.8833325745233876e-32
1,CU.SHF,None,ts_zscore,None,1024,0.8324927462523108,0.8267079893445863,8.34081061924065,1.798636233883215,-0.0020450727470834396,-0.018947076311062915,95,6.032583854675977e-08
0,EB.DCE,None,minmax,None,20,0.5403065514687616,0.59327971090517,1.0,0.6497440423985298,0.06491157914030844,,0,7.037817441488817e-20
1,EB.DCE,None,ts_zscore,None,20,0.13790058711181616,0.2701904597269974,6.37699435554109,2.011415878330711,0.06353650330460565,0.27943580133915347,11,2.2158350532208715e-07
0,EB.DCE,None,minmax,None,40,0.5312095131653056,0.5412177820265627,1.0,0.5436234934069097,0.05139728121555831,,0,1.996489267446855e-15
1,EB.DCE,None,ts_zscore,None,40,0.18159772780646594,0.2247489728793769,7.612219785010627,1.8502571880421645,0.06148739478243583,0.26842152647900513,22,0.0259756688028574
0,EB.DCE,None,minmax,None,60,0.5199039995354378,0.5195364185104729,1.0,0.4402868356560252,0.03764972957243571,,0,4.112432963609969e-11
1,EB.DCE,None,ts_zscore,None,60,0.19218638174153577,0.19586178344770253,7.613519190912335,1.7089476082333803,0.04522792161058575,0.03902537219882543,36,0.04390864446759224
0,EB.DCE,None,minmax,None,90,0.5290808153773595,0.5279794292693152,1.0,0.4164479893026702,0.0382547087529467,,0,4.507479667292813e-10
1,EB.DCE,None,ts_zscore,None,90,0.23260679751748597,0.2699143167519162,7.879731692287065,1.692729975901407,0.043285969533745645,-0.0034726287623872867,36,0.0001037963229464367
0,EB.DCE,None,minmax,None,180,0.574399201629452,0.6109206014244263,1.0,0.3774592318660971,0.015644848077798073,-0.007615394976394037,28,6.066099011992065e-11
1,EB.DCE,None,ts_zscore,None,180,0.4171364251823178,0.5159986130464136,6.835734053783364,1.6776080963153293,0.018732842944900473,0.15602621032729289,33,0.0017742249183356762
0,EB.DCE,None,minmax,None,256,0.6125700165554853,0.6617094479490617,1.0,0.36052557220338327,0.02205712995963922,0.05996834978095088,29,9.219207428717846e-13
1,EB.DCE,None,ts_zscore,None,256,0.596689856003048,0.7735468015121151,6.775583145143595,1.7404627023227346,0.02056739355966674,0.20221750624534102,33,4.7827212256379426e-05
0,EB.DCE,None,minmax,None,512,0.6734198979366791,0.7340418166936796,1.0,0.3452193900075641,0.02693636836616895,0.3365068781688221,31,2.0400791843342274e-17
1,EB.DCE,None,ts_zscore,None,512,0.7981458854226592,1.0366702833714827,6.774959496829373,1.4722986273820091,0.03274156057032475,0.17669757387433865,38,2.5974078790569344e-11
0,EB.DCE,None,minmax,None,1024,0.6798254801379157,0.7343995713176514,1.0,0.32835007688289364,0.025481676535543663,0.34242178401313605,32,7.016571953690246e-18
1,EB.DCE,None,ts_zscore,None,1024,0.8276128036237989,1.043795440612654,6.774959496829373,1.3621503155264556,0.03235701517271995,0.17669757387433865,38,9.371404693925278e-12
0,EG.DCE,None,minmax,None,20,0.48683102238808784,0.486796265328874,1.0,0.7177718826892459,0.035878848769305645,,0,2.1136223179459776e-23
1,EG.DCE,None,ts_zscore,None,20,0.014564031705950907,-0.044179059064079304,6.805121681697482,2.141699647992014,0.023687187800753406,-0.31904357012132234,13,1.5412249254609378e-09
0,EG.DCE,None,minmax,None,40,0.47119682658127005,0.43749904317207594,1.0,0.6526447601320681,0.01883617748904956,,0,4.923463420343367e-22
1,EG.DCE,None,ts_zscore,None,40,0.03978357439621662,-0.08041613802251021,7.360597140372512,2.0857913739044402,0.010825448197918504,-0.04237960966147778,27,5.195433772087199e-08
0,EG.DCE,None,minmax,None,60,0.44615626555893306,0.3834685838387313,1.0,0.5687091100718756,0.016110491169879795,,0,1.910093320323487e-20
1,EG.DCE,None,ts_zscore,None,60,0.030415076068487142,-0.1923254570693525,7.900110354182097,1.8364580647216917,0.012187413923878457,0.08802290487538353,34,1.991064380035823e-08
0,EG.DCE,None,minmax,None,90,0.4065873008205019,0.3426579059259122,1.0,0.4142887893365137,0.022059425099934214,,0,2.49266402416494e-20
1,EG.DCE,None,ts_zscore,None,90,-0.010615758223424273,-0.2190333282851218,9.215801865042403,1.5202205464128982,0.019651693825919216,0.12716217425872062,49,1.593107416819617e-11
0,EG.DCE,None,minmax,None,180,0.37496842005887504,0.324853515625,1.0,0.3933212090594366,0.0441144319701562,-0.11959009028718058,54,7.914230008794016e-18
1,EG.DCE,None,ts_zscore,None,180,-0.058611572221474256,-0.18833173191863498,9.383418435442142,1.6387359129830887,0.012516020826924042,0.09340613648674702,50,1.7659922135759842e-10
