,BTCUSDT,ETHUSDT,APTUSDT,SOLUSDT,DOGEUSDT,XRPUSDT,GALAUSDT,ETCUSDT,BNBUSDT,GMTUSDT,LTCUSDT,MATICUSDT
7462,-0.0726506273133436,-0.559579996570787,-0.1621162823809439,-0.2522083741180663,-0.6402618527172255,0.5905430301421919,0.4549119806379083,-0.4966800207316845,0.09963637964475314,0.18485170295415432,-0.4512702812327457,-0.7750867040605924
7463,-0.0726506273133436,-0.5538311001535814,-0.17397284686908732,-0.24471773741394642,-0.6604527484587819,0.5849128872231792,0.4468091586205851,-0.4906094249288381,0.11235512400701186,0.18127966689359987,-0.4523080870148066,-0.7919179065205373
7464,-0.0726506273133436,-0.5581627833218982,-0.15696798833807835,-0.263305098008742,-0.6561346484227978,0.588142861383386,0.44154308323255864,-0.49420582852524164,0.11098936883347199,0.18127966689359987,-0.4480041392558276,-0.755072450528177
7465,-0.0726506273133436,-0.5518836703427153,-0.1614744573015905,-0.26055027707210276,-0.6630012909959818,0.5898710964233513,0.43933740360752416,-0.4868266426419451,0.12353582341946856,0.18127966689359987,-0.44785636328420053,-0.7587079128102558
7466,-0.0726506273133436,-0.5732777220322723,-0.12645274963154707,-0.3082837935556193,-0.633119740385788,0.6089145935019058,0.470148957940399,-0.510036165314026,0.12523885069726748,0.16989014525350887,-0.46957622144022915,-0.7862044140039661
7467,-0.0726506273133436,-0.5931615163495153,-0.05986606696807972,-0.2614031588639496,-0.5787306921941314,0.6389167995464679,0.5042108370207282,-0.5376282748673353,0.14168051074609256,0.16989014525350887,-0.49464796286901624,-0.8349642548572634
7468,-0.0726506273133436,-0.6211559665841853,-0.055528020695586155,-0.2769158338544906,-0.5549607616453688,0.6566561672972069,0.5230177720780305,-0.5636561888620544,0.18955730500446577,0.13317942572340624,-0.5058021069433772,-0.8567672271808373
7469,-0.0726506273133436,-0.6211559665841853,-0.04649139006786307,-0.2493450439886188,-0.556664168458996,0.6598976583831064,0.5284086076575453,-0.564344716274052,0.18497173384959276,0.12346143791852826,-0.5142620787434712,-0.8538560190294544
7470,-0.0685370520069839,-0.6211559665841853,-0.06179834333280365,-0.3152454271303812,-0.575369780142501,0.6447989359673107,0.498297195432312,-0.5753965783192914,0.16968331740438403,0.13712316583848205,-0.5000418227788638,-0.8538560190294544
7471,-0.06784414945335993,-0.6211559665841853,-0.08585608190537763,-0.3188399634351978,-0.583323432931189,0.634272620177837,0.48426621034023365,-0.5680808537648274,0.1675893345257734,0.17812544374281003,-0.49536819760360296,-0.8538560190294544
7472,-0.0711091502620288,-0.617460484997878,-0.07191716256316938,-0.32707778578476787,-0.5702693657124847,0.6419718955401559,0.48686061795049596,-0.5723032918005493,0.14844484432848992,0.19326038174426874,-0.48730493198102587,-0.8754947463643844
7473,-0.0688425309222388,-0.6197223496899007,-0.07684092368133966,-0.3476816934224233,-0.5860624759681357,0.6403744514506988,0.47790108037824175,-0.5717944506861872,0.15076656903827423,0.22433636521831224,-0.4980912380620013,-0.8668401436893253
7474,-0.06456238906032641,-0.6128647539455058,-0.0675158090930672,-0.32923407768973967,-0.5985977009219788,0.6433364017810702,0.47618237513619066,-0.5760750186031187,0.16630090172686218,0.20691476243085583,-0.49144106794137044,-0.8683135359583494
7475,-0.06496378938856018,-0.6112348888658723,-0.05379532408987653,-0.3207234393918674,-0.6051908912388456,0.6444789977591324,0.4781840908925533,-0.5790119386678161,0.17032251405571341,0.214006961012416,-0.4850577579616101,-0.8622376744879907
7476,-0.06616242822242668,-0.6125219424614936,-0.0625303612946646,-0.3371755137838559,-0.6007332389357253,0.6378443603763825,0.47302649776934425,-0.5770909141213914,0.16745594807846098,0.2178802004490359,-0.4938324367456902,-0.8571475183323527
7477,-0.057766782797673,-0.6125219424614936,-0.0426458199219899,-0.2991741063243203,-0.6007332389357253,0.6439807240127461,0.4804381283280672,-0.5840785579219878,0.17065240738507526,0.2052530520800424,-0.4857553941858891,-0.8299189369934695
7478,-0.0504869305433745,-0.6125219424614936,-0.04477278327277512,-0.29478493295197206,-0.57631151750219,0.6469535115727736,0.4893410576790149,-0.5806888728623465,0.17552413900816355,0.2120026080303088,-0.4987525755200576,-0.8299189369934695
7479,-0.056104097429917954,-0.6125219424614936,-0.03236462000746898,-0.312419025530958,-0.5870981258261954,0.6425957134076359,0.4832558649812462,-0.5629424542179164,0.1621697360832085,0.24005483103666037,-0.5262684203183262,-0.8442708713846266
7480,-0.09963226723795138,-0.6697521769925683,0.004081114551473197,-0.36332155260677035,-0.6750876556761902,0.6186176362210636,0.46107844562640743,-0.5344130424532105,0.012651313823615173,0.29153929988855665,-0.5322861726878162,-0.8970874633522864
7481,-0.1504838033422965,-0.6056606472473425,-0.050532235378509704,-0.2310645962343898,-0.5956946696486155,0.6594294114217774,0.5115151883708425,-0.5887453272687666,0.08702290579063199,0.25481659709763116,-0.49759198994518117,-0.8045999842203999
7482,-0.18893638693993098,-0.5355552021306613,-0.1504334862014194,-0.14911685276645625,-0.5035246023051639,0.7180204367647208,0.537331212109715,-0.5477068374851907,0.1492660736977558,0.18399314741955597,-0.5470110449413081,-0.7555749658245207
7483,-0.18893638693993098,-0.5116939823754453,-0.19925411154426087,-0.1292807165008245,-0.47318802125999126,0.7479043587207593,0.5860671243850728,-0.5092816831989615,0.18367909119538073,0.1219946062087609,-0.6216525051759887,-0.7552848023657722
7484,-0.19454007155447206,-0.5086241376958747,-0.20405995545045086,-0.1415992382782112,-0.4701051256217176,0.7428127090262583,0.5841458947981373,-0.5116240424231722,0.18285395631756418,0.10410969174530837,-0.6200674400121986,-0.7677654525205709
7485,-0.16388799113894037,-0.5086241376958747,-0.22530778237724258,-0.1598521717853818,-0.48029868878744886,0.7202696492491559,0.5704034850825732,-0.5010613204190593,0.17384837539417508,0.11559029348719285,-0.6234083930630163,-0.7851567568683969
7486,-0.15088221852328731,-0.5086241376958747,-0.2166071960333802,-0.14278004203719574,-0.45150050284640575,0.7309211231158887,0.5716645191304924,-0.5133636051290767,0.18249073868770116,0.1015002739177212,-0.6093880635852735,-0.7532228787806726
7487,-0.15551129606846692,-0.5086241376958747,-0.19237517924269132,-0.17708312497249745,-0.4810358752489273,0.7158985893151877,0.5388362363022096,-0.5364952777269415,0.14603488197506842,0.11737959110708218,-0.6356944979969337,-0.7656416233232167
7488,-0.14409444055967235,-0.5086241376958747,-0.15362704213389844,-0.12544584537552006,-0.461078964034504,0.697398342645232,0.5669535957154124,-0.5231314333333488,0.15083683946092252,0.09236982166589414,-0.6272081800197947,-0.7534710435436287
7489,-0.14345587792595615,-0.5086241376958747,-0.16447975531219305,-0.09711472541093391,-0.46212026913689896,0.6858376490036135,0.5754441617531482,-0.5189102625382842,0.15538536733602248,0.08796100403062368,-0.6424046865700129,-0.7302851684951227
7490,-0.13286644114855273,-0.5086241376958747,-0.13744213775733416,-0.06340174135626431,-0.41577260385719483,0.6649884244930618,0.6014511392349116,-0.5107116320822355,0.17508280481672645,0.05736519082611469,-0.6341459116216304,-0.687083261652338
7491,-0.14316075360991465,-0.5086241376958747,-0.1456982795213292,-0.06387321707526461,-0.446920343525114,0.674336645734298,0.585821051315667,-0.5218430960811081,0.16264264356704128,0.06670904464671279,-0.663986300240645,-0.710334247743266
7492,-0.1400083166176782,-0.5086241376958747,-0.11933518784966957,-0.08130959784812031,-0.446920343525114,0.6712494319447431,0.5842179734060806,-0.5149218772033677,0.1853819349472634,0.05313159144778257,-0.6624701277339065,-0.6871043836734749
7493,-0.14771428408380705,-0.5086241376958747,-0.10600185451633615,-0.15660935803996678,-0.446920343525114,0.6642816900092591,0.5899983202268899,-0.5114605366355206,0.18245349084234874,0.0508375351391277,-0.6790046308552158,-0.6917777661638687
7494,-0.1424168327344254,-0.5086241376958747,-0.09872534723982906,-0.17165085181590056,-0.4505683143413475,0.6723378230653924,0.5852090481962385,-0.5146053383252648,0.1785497203713573,0.05334589634314124,-0.6779752947769861,-0.694465382454958
7495,-0.14591077438177225,-0.5086241376958747,-0.06437979750160905,-0.21219850847730126,-0.4577765523276176,0.6679552502373438,0.5803967286582212,-0.517459540084576,0.1820273214588981,0.049801275826043545,-0.6901432467906965,-0.6869396092590818
7496,-0.15060764514649538,-0.5086241376958747,-0.02512583957491199,-0.056874688499255255,-0.4506312256017908,0.6449101958613729,0.5742716480650556,-0.49795690396270786,0.2085175977826187,0.007323770071701707,-0.7055839129947215,-0.6413386951633094
7497,-0.17178817581746952,-0.4703712138929116,0.009862873743372247,-0.036081965952146744,-0.40721857325123934,0.615490635829568,0.5742716480650556,-0.47506849092440184,0.24690643959973413,-0.023707698459766835,-0.7281389790740166,-0.628931207135447
7498,-0.1673894396796839,-0.453172136007188,-0.01914297420984401,-0.06328833622421048,-0.40588378378394174,0.6179483092320801,0.5742716480650556,-0.49264908895693327,0.23680748338447033,-0.028894888356023052,-0.7447245208082874,-0.6179107090089317
7499,-0.1743702622174449,-0.474165509607141,-0.06324390623985077,-0.18990332330431392,-0.45849617746559423,0.638923520346218,0.5742716480650556,-0.5129888831660743,0.21617405387363375,0.0019371225258631997,-0.7599754518244249,-0.6646011480550651
7500,-0.16330309518749053,-0.48019617987306484,-0.050115232170614976,-0.16392855266211193,-0.49116384455551687,0.6477282161839981,0.5742716480650556,-0.5082046430159805,0.20936954383122885,-0.005760260363954273,-0.7514164998593594,-0.6633236009455155
7501,-0.16142277661266968,-0.4700421982073226,-0.034738083892546734,-0.12642928851894375,-0.492393444376666,0.6466702949991263,0.5742716480650556,-0.5183375490391683,0.19414481357373248,-0.019723026321400994,-0.7480690720933271,-0.6541561347905213
7502,-0.16503113845054385,-0.4793528015838582,-0.04573965234426092,-0.12141399799906605,-0.5002085610451934,0.6424341287296,0.5702981381312808,-0.5268601410498334,0.19952224181867417,-0.01747533020991532,-0.7438265407162721,-0.6756730793843889
7503,-0.13467449180236457,-0.42753928778352024,0.00924583113349886,0.08561821247548518,-0.43052871170432705,0.6896263248804042,0.6247176631972439,-0.4992895622565183,0.16940256541297782,-0.06860787113837474,-0.7095641583267815,-0.6381796617961847
7504,-0.13294918417124124,-0.43774161236380427,-0.004848915583198998,0.05461046053750063,-0.4295761039405738,0.6923933420359105,0.6498310221089983,-0.49550278684142957,0.16854088271901302,-0.07286218453946192,-0.702211217150311,-0.5937546700027717
7505,-0.12549117574656232,-0.43774161236380427,0.018069148291364523,0.18882098685329007,-0.4178955318309193,0.7040470601269204,0.6755913083344008,-0.49257881023324246,0.16077905023660655,-0.09493671575237439,-0.697211217150311,-0.541882461139838
7506,-0.10457815690536676,-0.43774161236380427,0.13522891160497397,0.2308531188550269,-0.37845993125204813,0.7304367288523557,0.7049706693332992,-0.4741526127747868,0.1345995835606688,-0.13571341478150056,-0.6730161678296336,-0.5510612051011905
7507,-0.11526102874104827,-0.43774161236380427,0.06410290624304371,0.16639840033449382,-0.42503871342405064,0.7056385742964157,0.6758371089852099,-0.4881445462508611,0.1391336785267523,-0.11698871842522529,-0.6936150615927463,-0.525220151956383
7508,-0.08259080296634569,-0.41261392250363516,0.08470211030781982,0.2935488006070198,-0.39672777292501027,0.7197072293329942,0.6780429913381509,-0.4769483176120868,0.10988393619459169,-0.15101753114256256,-0.6846447756648825,-0.541617490359425
7509,-0.05083361289185506,-0.3616987724980524,0.15932516167505717,0.2935488006070198,-0.2858635753941461,0.7716478686024006,0.7528403384273182,-0.3770277772863021,0.07199128041367364,-0.28807075819321826,-0.6105357807563402,-0.5991193023913167
7510,-0.06016375338530178,-0.37222356412889746,0.1963315135115663,0.2935488006070198,-0.2998874576490753,0.7653263755259407,0.7428841456754266,-0.38221427033419453,0.09421434826252628,-0.26929841015984524,-0.6180714223042015,-0.573484849686882
7511,-0.06374142417649076,-0.3586560759500752,0.24669103415071414,0.2935488006070198,-0.3193315217323289,0.7713851455956167,0.7330261015113887,-0.3892951793253022,0.08635967827034363,-0.26929841015984524,-0.6417221196965607,-0.553864754710626
7512,-0.08467194916863152,-0.3962324497709906,0.30726252067488946,0.24440350146172063,-0.3593583853992195,0.8144444650777003,0.6935883818706233,-0.43671437592420104,0.10673338380838959,-0.21049192116795656,-0.6843761481325795,-0.6054642154288513
7513,-0.07709707803381727,-0.390396316493656,0.26717167678294584,0.35088007987312597,-0.33120392330442416,0.7979894997197327,0.7044824464836963,-0.424693769169765,0.10522575372933107,-0.24605963662623298,-0.6646791784356099,-0.5809886909533268
7514,-0.08203040061105937,-0.4016178336427746,0.26717167678294584,0.3080281469774293,-0.34329694656023824,0.8044467935266008,0.6695413146948623,-0.4270639366616009,0.11550048305097782,-0.24605963662623298,-0.6758847425778047,-0.5918608534383925
7515,-0.09174363481547576,-0.42210592722305595,0.26717167678294584,0.07643171403460713,-0.389121526392171,0.8239860177902346,0.6475229660710091,-0.4510773883982411,0.1458289196054925,-0.24605963662623298,-0.6928889458640102,-0.6240083537338659
7516,-0.09884992957381888,-0.4242381233851028,0.26717167678294584,0.06635149823280417,-0.4035596933727108,0.848013477744468,0.6202339175970415,-0.474271148660967,0.15010983239516174,-0.24605963662623298,-0.7141175763355487,-0.6520628596310376
7517,-0.11230033915852611,-0.43404237870425166,0.26717167678294584,0.07007628563880597,-0.42608444584795846,0.8818123604260323,0.6031070388833051,-0.5127866953008866,0.15120192004400268,-0.24605963662623298,-0.7152213290949307,-0.7092025343915633
7518,-0.11137759777776934,-0.4243838815866303,0.26717167678294584,0.0566028093408375,-0.43734080024156774,0.8720852596424603,0.5945159735912089,-0.49800979748361796,0.15954199816625347,-0.24605963662623298,-0.7308405867208037,-0.6893942950068831
7519,-0.11530586933828268,-0.4366726157789269,0.26717167678294584,0.0321718216607374,-0.4296807164594013,0.8808165011158572,0.5883830945452122,-0.4867791893176334,0.15954199816625347,-0.2562093448221223,-0.7211336612027899,-0.6912216625227382
7520,-0.12058679170752917,-0.45840443587140256,0.26717167678294584,0.15134562244888794,-0.4293188783216616,0.865398594705254,0.5921081199431126,-0.48324977755292764,0.15514171427697032,-0.24518653015921532,-0.7253858335082066,-0.6960499887029957
7521,-0.11204145925368747,-0.44381604569573296,0.26717167678294584,0.11493710655873068,-0.4374028551556385,0.859354638661298,0.6084235516222425,-0.5006471984204539,0.17577484033689128,-0.23015283394355956,-0.7161811206952464,-0.6838770041861778
7522,-0.12928542206858296,-0.44381604569573296,0.26717167678294584,0.18058164362333318,-0.40424905503594977,0.8452584529233212,0.6215541666878956,-0.5160141927890708,0.18789605245810348,-0.23094230762777024,-0.7002019308030131,-0.6617172376744492
7523,-0.12979163074853728,-0.4490856244683108,0.26717167678294584,0.06531957575651792,-0.4104387059396387,0.8550706200105093,0.6001956232705286,-0.505593487089187,0.18314875476602044,-0.25013767970244805,-0.7171958885069406,-0.6744300389125656
7524,-0.11284030631190312,-0.47227832955351357,0.26717167678294584,-0.03145922575765958,-0.43627532011286696,0.8708951619316642,0.5827119071238025,-0.4823287487575326,0.16653902880832616,-0.26690754554352136,-0.7413325390825068,-0.6512884604822632
7525,-0.05383359200304494,-0.5420913597816661,0.26717167678294584,-0.1301828517019159,-0.5317418588511736,0.9299276844788081,0.5160003168273066,-0.42424699364783824,0.09299857619669272,-0.3242533968502964,-0.8196501605473364,-0.49754899606318725
7526,-0.055403059347358896,-0.5420913597816661,0.26717167678294584,-0.11400219736336681,-0.5430184080081694,0.9325083296400986,0.506208781767294,-0.42606348383436077,0.07378317723572292,-0.3316928016979085,-0.8238532540241353,-0.4781297247482251
7527,-0.05994294221838081,-0.5437159753522841,0.26717167678294584,-0.1658125473844524,-0.531109779665634,0.9322509293826984,0.5068343682546258,-0.4347186103323635,0.06920876129061604,-0.3326456363810909,-0.8159845113487628,-0.4797625259093282
7528,-0.04668873507650084,-0.5444198595822499,0.26717167678294584,-0.17423227360015792,-0.5162089360149273,0.9312210632652936,0.497757685938507,-0.4461356687608391,0.07454296197365395,-0.3366913289084589,-0.8185157297085334,-0.4656792985787811
7529,-0.08013065337334835,-0.5918935589407338,0.26717167678294584,-0.11362793417041805,-0.4778372309765555,0.9028705478013761,0.5408718298591025,-0.46755777021011447,0.037886971808977044,-0.29568635142564303,-0.7974755007908427,-0.4990992430282033
7530,-0.07046226568322589,-0.5803321299035767,0.26717167678294584,-0.11919054375987326,-0.4999283713883067,0.9116238634512435,0.5321198039271738,-0.4665858629578351,0.04624941135760674,-0.3119987587415106,-0.8012581692915306,-0.47870621373639755
7531,-0.06511226741275133,-0.5654599037073923,0.26717167678294584,-0.14757127853228624,-0.5162234941675303,0.9276638318972072,0.5199090070120066,-0.4615923360482733,0.0485474962868323,-0.32221276652361175,-0.8055404577464809,-0.46244531257360677
7532,-0.027116097995481425,-0.5322244205110233,0.26717167678294584,-0.20422800542230535,-0.5334821513326566,0.9535437490814722,0.5065756736786734,-0.45179292493307266,0.06908315123466247,-0.3400269215549069,-0.8191853494401531,-0.4434947449504729
7533,-0.041087547402150704,-0.538986039701428,0.26717167678294584,-0.202733981517923,-0.5130136749753887,0.9570755351561442,0.5137811874631344,-0.45115508266235416,0.06273384151859063,-0.33174877585954266,-0.8212045316713494,-0.46647921727260644
7534,-0.04310454621996529,-0.5402162469498394,0.26717167678294584,-0.19691519515050815,-0.5155837945418206,0.9533047960912875,0.5156745292113201,-0.44746706190016317,0.06424119807395312,-0.3291253558738523,-0.8358141034597626,-0.4713279197957274
7535,-0.05569696831031856,-0.5592134887981788,0.26717167678294584,-0.17879925312152245,-0.5155837945418206,0.9477534461039042,0.5144099070172006,-0.44991670806238426,0.05838444317423774,-0.32888623583559307,-0.8376346926686338,-0.45824481955211116
7536,-0.05824415957709128,-0.5607694774286777,0.27806170881245185,-0.173122273274801,-0.519707735692066,0.9469922179892124,0.49767482649936023,-0.4500076584943987,0.05292104138382181,-0.3307996536782143,-0.8718326110562102,-0.4394525146002053
7537,-0.0744441686974342,-0.5868150417363794,0.23796646340189798,-0.16255989816774974,-0.49351170949603973,0.9279470173797659,0.5032648886111615,-0.4757034925857213,0.03127831188484764,-0.3057340055521699,-0.8451552947622805,-0.49566372187356833
7538,-0.07816976114195584,-0.5954967112150832,0.2225027521111882,-0.12043641288211804,-0.47789561465960984,0.9201810323940035,0.5198170435143471,-0.4743964860973675,0.027388445831539654,-0.2785547695090749,-0.8405598573751148,-0.503629635174791
7539,-0.08645138280444498,-0.6060363166391046,0.19608804114908318,-0.10471352131585276,-0.4543893617647511,0.9079190965734975,0.5379180279538516,-0.4843727109819884,0.019578333433835082,-0.2642079283311237,-0.834459280293499,-0.5364027444184883
7540,-0.08497944060309959,-0.6060363166391046,0.187385129743469,-0.09614506547400214,-0.46340157568624984,0.9171636818878134,0.5398585195450547,-0.4859266027746144,0.014650033355119163,-0.2644632909460368,-0.8503849604527559,-0.541325999558946
7541,-0.06889385380417246,-0.6313739080278898,0.22955532638332765,-0.1532473557388332,-0.49031425637728276,0.9336515122987007,0.5181475668554889,-0.5104031166399227,0.0364213145245087,-0.2899930330956412,-0.8636116097016128,-0.48670822695514315
7542,-0.07412664983462403,-0.6302197578302614,0.22428270562819153,-0.14740759867272724,-0.4839054671806702,0.9266999160062186,0.5114872433540618,-0.5075029647272035,0.03635399259102279,-0.2870057291374635,-0.8536196677193405,-0.49673490343384785
7543,-0.0820055465573506,-0.6302197578302614,0.26758083722851644,-0.15522009867272724,-0.4956539122394126,0.9386262836494645,0.4903782326420265,-0.5075029647272035,0.038205470406952324,-0.3132229576018828,-0.8676193421455166,-0.4952481909268788
7544,-0.08116633587523336,-0.6321526920557182,0.29179636319596947,-0.15265554776056312,-0.5024845133323088,0.948362384085027,0.4913038728765221,-0.5075029647272035,0.03985192045903396,-0.3156560476262138,-0.8897737810602703,-0.49079467450453695
7545,-0.08117784156767482,-0.6305515298462706,0.2752424632415831,-0.1757374153466087,-0.49174276751593604,0.9410038456430072,0.4956275294546568,-0.5075029647272035,0.0298552750380342,-0.31298614471359243,-0.878465472594745,-0.49153363626326585
7546,-0.07788725138997143,-0.6294093611338702,0.26681652836864844,-0.19532845944073718,-0.49711481003508107,0.9325682628209214,0.49686822424373867,-0.5075029647272035,0.029651967908730814,-0.30860551682359494,-0.8867259968203208,-0.5049372228781671
7547,-0.07870684309478004,-0.627983933701441,0.266719079577988,-0.20843696876794593,-0.4950684253147537,0.9346306500341207,0.49748934225616104,-0.5075029647272035,0.031651561211787804,-0.3083610778111284,-0.8840029470045271,-0.5040939735574511
7548,-0.08183258199754173,-0.640015400614907,0.26638772139928857,-0.1967145468713466,-0.5038403551393151,0.9423486845080081,0.48661302156007635,-0.5075029647272035,0.030298610087147293,-0.3142290484712752,-0.8957279710970424,-0.5084938986651087
7549,-0.07613524784400705,-0.6344819324323492,0.2648863662800576,-0.16857153786334567,-0.4852068147666443,0.9420933870865121,0.49860195485242187,-0.5022182266862012,0.027182606700187018,-0.2994016299005411,-0.8736609763359692,-0.496377205590265
7550,-0.05353912179601639,-0.6175709527644901,0.33873912941225837,-0.0849215666486075,-0.43952211971486066,0.9806334585515454,0.5390499946781843,-0.46928793448138295,0.0018369062958789595,-0.25104238983145644,-0.8592129243879172,-0.466280026611116
7551,-0.05120834009679365,-0.615993453141029,0.3476157423834989,-0.11790516908625281,-0.439280952465373,0.9848808702850202,0.5455350789842802,-0.47212951629525945,-0.0011261083100402303,-0.24533847487164318,-0.849494591329113,-0.4754239954827114
7552,-0.04902035091222001,-0.615993453141029,0.3549338013959865,-0.10641021713393561,-0.4361450219382955,0.9880800171791817,0.5377021808119565,-0.4776076745006904,0.008558529127901116,-0.2411663757842899,-0.8619696412293125,-0.48131443333859203
7553,-0.053269247090590444,-0.615993453141029,0.3446044183730347,-0.11360888814851755,-0.44352554220447826,0.9816611886153945,0.5105001082730966,-0.46934517390712005,-0.0039745688420900205,-0.25111662454050876,-0.868541022862301,-0.4598844511146142
7554,-0.04922768348478179,-0.615993453141029,0.3443710956452798,-0.10615623084857861,-0.43836099740505474,0.9840528973584187,0.5250019998241683,-0.4786231845509292,-0.0050554614501792106,-0.2518944311259378,-0.8522198216218897,-0.4561137849635941
7555,-0.049910942451813156,-0.6081991283590328,0.34019347243720455,-0.10615623084857861,-0.4430694363764419,0.9867167226114821,0.5029290631638997,-0.4808099120656659,-0.007772190230089349,-0.24955919500761936,-0.8568655823652114,-0.4561137849635941
7556,-0.036688518360521005,-0.5858292919124526,0.3387785673625524,-0.10615623084857861,-0.45941166180302206,0.9957979191926788,0.5069979207538841,-0.4683822486561222,-0.01266989421424991,-0.2653500311453362,-0.8439836665931223,-0.4349569526654574
7557,-0.0473023006335791,-0.6051771354591557,0.32338421898633973,-0.13297838828298092,-0.44450816803317117,1.00900546636249,0.5069979207538841,-0.4830316242565065,-0.012320829707129222,-0.24746470763139616,-0.8356182658904286,-0.4545881245869329
7558,-0.054387194330405286,-0.6134264913475571,0.28080893342040014,-0.14168556223717355,-0.4351196268680292,1.0252331865008248,0.5069979207538841,-0.49107896153461317,-0.01985799210506356,-0.2319608316624039,-0.8223446637666524,-0.4706324653103867
7559,-0.04593330938600593,-0.6204439803680781,0.3126814433805595,-0.1691453733336894,-0.42104855603568947,1.0307305686997776,0.5069979207538841,-0.47990262906220194,-0.02449884546795056,-0.2184748265733455,-0.8164497890327406,-0.48891172648370496
7560,-0.05540670356948252,-0.6105187879171219,0.28082816152727763,-0.14461109840370046,-0.43974563976099534,1.0117251013735604,0.5129298595612523,-0.4899801844423163,-0.01532896129806649,-0.23353884866724461,-0.8073337219645328,-0.4590245084385921
7561,-0.05612281973417754,-0.6080341698193833,0.2670494975193016,-0.13312760592413986,-0.44130345881432054,1.0074788168724989,0.5251786032798452,-0.4980492405504041,-0.010005740923701323,-0.2246171051036453,-0.8055265920154611,-0.45301792056802437
7562,-0.05596883326129698,-0.6107685570966251,0.2743080348936926,-0.13704199445876963,-0.44826457259252517,1.0109436356358252,0.5353534840429612,-0.4985221879586522,-0.008781493835660292,-0.22183792369889554,-0.8063495018245461,-0.4493142168643206
7563,-0.05697582295446135,-0.5970947230946191,0.2573262210914524,-0.12974685578824574,-0.4549119015748795,1.0069595718908053,0.5433843224624922,-0.504484144994708,-0.01660709473001476,-0.20445319202844947,-0.8160518534114563,-0.4290637766373592
7564,-0.048602546429223126,-0.5955693518812339,0.21848770112085703,-0.09705759383069112,-0.46914721000656223,0.9893595718908054,0.571557897592026,-0.5233817078279143,-0.0302690665610007,-0.2619073772686674,-0.8389678281706724,-0.38283312261838764
7565,-0.04492061296659444,-0.6033351679682493,0.17459562548881968,-0.07033678696711132,-0.49099366767133623,0.9804019171676782,0.5925508999245818,-0.5233817078279143,-0.057186102117190996,-0.29475025693235635,-0.8423668764371578,-0.36807181608572437
7566,-0.048184906980657916,-0.5923731221473789,0.20341528596344416,-0.08870701777257517,-0.47787063928016904,0.9888927415993408,0.5714481089102864,-0.5233817078279143,-0.0045776935765790006,-0.27193037103178574,-0.8353750619760391,-0.3910236809247425
7567,-0.05182663280049393,-0.5882008369090193,0.19399864269440026,-0.11196590504626347,-0.47787063928016904,0.9910654738100958,0.5664481089102863,-0.5317547971084126,-0.008899455740248308,-0.27193037103178574,-0.8260609214171905,-0.40317699971564314
7568,-0.05296872175256784,-0.5921978036378258,0.19528242214109137,-0.11170760722887996,-0.4980992107087404,0.9878134412897707,0.5724182581640176,-0.5317547971084126,-0.01359001860779252,-0.27193037103178574,-0.832940116048063,-0.38942494717048703
7569,-0.054269930866973404,-0.5916981605257631,0.19656785179595349,-0.11138465153840071,-0.47045427894623015,0.9910760840303906,0.5694152551610145,-0.5317547971084126,-0.01003793307638634,-0.2745264250297089,-0.8326022211333814,-0.38193275154093453
7570,-0.053195899868421104,-0.5935847585456278,0.18987080234904852,-0.10408349498351288,-0.4306131892754016,0.9935151084206345,0.5727419351344011,-0.5317547971084126,-0.018553790794977543,-0.27738951716921956,-0.8285488517700983,-0.37931165697184255
7571,-0.05469878386122151,-0.592933525571002,0.1941142970931462,-0.09855108154951131,-0.40801740278921017,0.997570258461186,0.5677352595669779,-0.5317547971084126,-0.020073655067563423,-0.2651211799204596,-0.8223251343605105,-0.385934173528134
7572,-0.05446746164717153,-0.5992511363077655,0.1949508299860485,-0.10064545945382453,-0.4255238075714476,1.0008012762317837,0.5630856414998907,-0.5317547971084126,-0.017135497964657076,-0.26486331504165594,-0.8102890260355355,-0.38729173409622086
7573,-0.0531266689183022,-0.5970191518922219,0.18891845696642717,-0.09267733196378469,-0.4437767410786184,0.9924813621147682,0.5710195257974114,-0.5317547971084126,-0.02306518877363639,-0.27156607348455375,-0.8178873081630545,-0.37436025010414664
7574,-0.056625727321092056,-0.6054848858262982,0.1924173014838243,-0.08477687768766384,-0.4272871439117303,0.9849035542663245,0.5676873032049422,-0.5317547971084126,-0.022319556051011658,-0.2697493073283117,-0.8127275212123221,-0.39115898227530355
7575,-0.05860299466658103,-0.6042856476952285,0.19004982628850764,-0.06639476872223804,-0.42881136819044563,0.9928119262325092,0.5660267253238397,-0.5317547971084126,-0.015046183689826798,-0.27208091354592834,-0.8203446763704608,-0.3986402790334084
7576,-0.05609788400449911,-0.6018529013600432,0.19468770660542956,-0.07565653183743548,-0.4212876521289475,0.982530540951124,0.566358290310577,-0.5317547971084126,-0.010537553890601625,-0.25546185356150874,-0.8211789830616004,-0.3929678367891839
7577,-0.05618673077343839,-0.6028441063821487,0.18914377580749187,-0.08898629270554459,-0.4085432003601054,0.9713222303989097,0.5733234644399302,-0.5317547971084126,-0.02158320926615398,-0.27078752405959305,-0.8176719690335442,-0.3939013499102294
7578,-0.05484822504333098,-0.5997005396913814,0.1966491988009843,-0.09176260153685079,-0.41199301117693155,0.979616396835183,0.5733234644399302,-0.5317547971084126,-0.01782474385467292,-0.2739003645265192,-0.8095175340193989,-0.3870619716718875
